ship_id,VOYAGE,NOON_UTC,AVG_SPEED,SPEED_THROUGH_WATER,ME_AVG_RPM,PROPELLER_SPEED,FORE_DRAFT,AFTER_DRAFT,DISPLACEMENT,CARGO_ON_BOARD,WIND_SCALE,SEA_HEIGHT,SEA_WATER_TEMP,WIND_SPEED,WIND_DIRECTION,SWELL_HEIGHT,SWELL_DIRECTION,SEA_DIRECTION,WATER_DEPTH,MID_DRAFT,TOTAL_DISTANCE,SEA_SPEED_DISTANCE,DIFF_STW_SOG_SLIP,FULL_SPD_STW_SLIP,HORSE_POWER,LOAD_PCT,SFOC,ME_SLIP,THRUST,THRUST_QUOTIENT,TOTAL_CONSUMP,ME_CONSUMPTION,ME_FULLSPEED_CONSUMP_HSHFO,ME_FULLSPEED_CONSUMP_ULSFO,ME_FULLSPEED_CONSUMP_VLSFO,ME_FULLSPEED_CONSUMP_LSMGO,ME_FULLSPEED_CONSUMP_BIO_HSFO,HOURS_FULL_SPEED,HOURS_TOTAL,event_type_code,propeller_condition_code,hull_fouling_type,hull_coating_condition_code,cavitation_code,DAYS_SINCE_LAST_MAINT,DAYS_TO_NEXT_MAINT,LAST_MAINT_TYPE,LAST_MAINT_TYPE_NAME,IS_MAINT_WINDOW,PROPELLER_STATE,HULL_STATE,MAINT_TYPE_PP,MAINT_TYPE_UWI,MAINT_TYPE_UWI+PP,MAINT_TYPE_UWC,MAINT_TYPE_UWC+PP,MAINT_TYPE_DD
S3,38,945,18.7,18.67,56.3,18.03,13.6,14.1,151996.0,94927.0,3.0,0.5,30.0,8.0,4.0,0.5,4.0,4.0,100.0,13.5,35.0,28.0,0.0,-3.522,13822.0,50.252,233.444,-3.522,833.0,60.266,18.43,4.84,0.0,0.0,4.84,0.0,,1.5,24.0,,,,,,1824.0,221.0,,,0,3.0,,0,0,0,0,0,0
S3,38,946,19.0,18.39,64.6,20.69,14.0,13.8,151895.0,94927.0,5.0,2.5,28.0,20.0,11.0,2.5,9.0,9.0,3000.0,13.5,438.0,438.0,-3.152,11.112,24954.0,50.252,179.478,7.96,2337.0,93.652,113.78,103.01,100.19,0.0,2.82,0.0,,23.0,23.0,,,,,,1824.0,220.0,,,0,3.0,,0,0,0,0,0,0
S3,38,947,18.7,17.75,62.8,20.11,14.0,13.8,151895.0,94927.0,5.0,2.5,26.0,21.0,11.0,2.5,11.0,11.0,3500.0,13.5,448.0,448.0,-4.559,11.753,23870.0,50.252,180.561,7.194,2091.0,87.599,114.36,103.44,103.44,0.0,0.0,0.0,,24.0,24.0,,,,,,1824.0,219.0,,,0,3.0,,0,0,0,0,0,0
S3,38,948,19.0,17.87,61.1,19.57,14.0,13.8,151895.0,94927.0,4.0,2.0,27.0,15.0,13.0,2.0,13.0,13.0,2500.0,13.5,438.0,438.0,-5.994,8.682,20640.0,50.252,182.002,2.688,1986.0,96.221,97.15,86.4,86.4,0.0,0.0,0.0,,23.0,23.0,,,,,,1824.0,218.0,,,0,3.0,,0,0,0,0,0,0
S3,38,949,18.7,17.92,61.1,19.57,14.0,13.8,151895.0,94927.0,4.0,1.5,27.0,12.0,12.0,1.5,11.0,11.0,300.0,13.5,448.0,448.0,-3.833,8.442,19594.0,50.252,183.347,4.609,1899.0,96.917,97.09,86.22,86.22,0.0,0.0,0.0,,24.0,24.0,,,,,,1824.0,217.0,,,0,3.0,,0,0,0,0,0,0
S3,38,950,17.6,16.65,56.9,18.22,14.0,13.8,151895.0,94927.0,5.0,2.0,27.0,20.0,11.0,2.0,10.0,10.0,2500.0,13.5,404.0,404.0,-5.01,8.626,15996.0,50.252,185.101,3.616,1702.0,106.402,79.03,68.1,68.1,0.0,0.0,0.0,,23.0,23.0,,,,,,1824.0,216.0,,,0,3.0,,0,0,0,0,0,0
S3,38,951,17.6,16.92,57.4,18.38,14.0,13.8,151895.0,94927.0,4.0,1.0,27.0,18.0,11.0,1.0,9.0,9.0,2000.0,13.5,422.0,422.0,-3.623,7.98,16595.0,50.252,186.025,4.357,1633.0,98.403,84.99,74.09,74.09,0.0,0.0,0.0,,24.0,24.0,,,,,,1824.0,215.0,,,0,3.0,,0,0,0,0,0,0
S3,38,952,15.8,15.96,53.6,17.17,13.5,14.1,151895.0,94927.0,3.0,0.5,28.0,10.0,3.0,0.5,4.0,4.0,100.0,13.4,363.0,363.0,1.014,7.048,13412.0,50.252,188.734,8.062,1623.0,121.011,69.99,58.22,58.22,0.0,0.0,0.0,,23.0,23.0,,,,,,1824.0,214.0,,,0,3.0,,0,0,0,0,0,0
S3,38,953,10.8,10.4,40.9,13.1,13.5,14.1,151445.0,94927.0,3.0,0.5,29.0,10.0,4.0,0.5,4.0,4.0,18.0,13.4,212.0,189.0,-3.054,20.605,18234.0,50.252,54.968,17.551,0.0,0.0,34.32,0.0,3.75,0.0,13.79,0.0,,17.5,24.0,,,,,,1824.0,213.0,,,0,3.0,,0,0,0,0,0,0
S3,38,954,10.0,10.16,35.7,11.43,13.8,14.5,156315.0,94927.0,3.0,0.5,29.0,8.0,12.0,0.5,12.0,12.0,40.0,13.75,134.0,126.0,1.391,11.151,3699.0,50.252,216.704,12.542,0.0,0.0,24.16,10.1,0.0,0.0,10.1,0.0,,12.6,24.0,,,,,,1824.0,212.0,,,0,3.0,,0,0,0,0,0,0
S3,38,955,11.7,11.24,40.6,13.0,13.8,14.5,94927.0,94927.0,3.0,0.5,29.0,10.0,8.0,0.5,8.0,8.0,17.0,13.75,146.0,123.0,-3.661,13.574,7181.0,50.252,180.105,9.913,0.0,0.0,29.83,0.0,0.0,0.0,13.58,0.0,,10.5,24.0,,,,,,1824.0,211.0,,,0,3.0,,0,0,0,0,0,0
S3,38,956,18.0,16.67,56.7,18.16,12.2,14.0,141393.0,82348.0,3.0,1.0,28.0,10.0,9.0,1.0,10.0,10.0,40.0,12.8,146.0,135.0,-7.34,8.221,18635.0,43.593,172.149,0.881,2024.0,108.613,38.09,24.06,14.0,0.0,10.06,0.0,,7.5,24.0,,,,,,1824.0,210.0,,,0,3.0,,0,0,0,0,0,0
S3,38,957,18.7,18.0,61.2,19.6,12.2,14.0,141393.0,82348.0,5.0,1.0,28.0,18.0,10.0,1.0,10.0,10.0,1500.0,12.75,448.0,448.0,-3.403,8.168,21320.0,43.593,171.474,4.765,2030.0,95.216,97.86,87.74,87.74,0.0,0.0,0.0,,24.0,24.0,,,,,,1824.0,209.0,,,0,3.0,,0,0,0,0,0,0
S3,38,958,18.3,17.29,58.3,18.67,12.2,14.0,141393.0,82348.0,4.0,0.5,29.0,12.0,10.0,0.5,10.0,10.0,2500.0,12.8,440.0,440.0,-5.575,7.391,19045.0,43.593,172.136,1.816,1842.0,96.718,89.81,78.68,78.68,0.0,0.0,0.0,,24.0,24.0,,,,,,1824.0,208.0,,,0,3.0,,0,0,0,0,0,0
S3,38,959,15.5,15.17,51.5,16.49,12.2,14.0,141393.0,82348.0,4.0,0.5,29.0,14.0,10.0,0.5,10.0,10.0,35.0,12.8,373.0,373.0,-2.273,8.045,13809.0,43.593,173.588,5.772,493.0,35.701,69.01,57.53,37.77,0.0,19.76,0.0,,24.0,24.0,,,,,,1824.0,207.0,,,0,3.0,,0,0,0,0,0,0
S3,38,960,14.9,14.86,50.5,16.17,10.3,13.4,124211.0,82348.0,4.0,0.5,28.0,16.0,4.0,0.5,5.0,4.0,50.0,11.5,135.0,104.0,0.0,8.143,14917.0,43.593,172.382,8.143,,0.0,33.65,12.0,0.0,0.0,18.0,0.0,,7.0,24.0,,,,,,1824.0,206.0,,,0,3.0,,0,0,0,0,0,0
S3,38,961,16.5,15.71,67.7,21.68,10.3,13.4,124211.0,82348.0,4.0,0.5,27.0,15.0,8.0,0.5,10.0,8.0,70.0,11.5,396.0,396.0,-3.652,27.556,25818.0,43.593,108.871,23.904,,0.0,78.33,67.46,64.16,0.0,3.3,0.0,,24.0,24.0,,,,,,1824.0,205.0,,,0,3.0,,0,0,0,0,0,0
S3,38,962,13.3,12.42,41.2,13.2,10.3,13.4,124211.0,65461.0,5.0,1.0,28.0,17.0,9.0,1.5,10.0,9.0,50.0,11.5,319.0,319.0,-6.63,5.903,6845.0,34.654,187.18,-0.727,6307.0,921.402,41.92,30.75,30.75,0.0,0.0,0.0,,24.0,24.0,,,,,,1824.0,204.0,,,0,3.0,,0,0,0,0,0,0
S3,38,963,12.0,11.22,41.8,13.39,10.3,13.4,124211.0,65461.0,4.0,1.0,28.0,16.0,8.0,1.5,8.0,8.0,49.0,11.5,225.0,225.0,-5.564,16.171,5997.0,34.654,175.62,10.607,1196.0,199.433,29.6,19.8,5.23,0.0,14.57,0.0,,18.8,24.0,,,,,,1824.0,203.0,,,0,3.0,,0,0,0,0,0,0
S3,38,964,13.4,11.71,48.3,15.47,10.3,13.4,124211.0,65461.0,3.0,0.5,27.0,10.0,0.0,0.5,0.0,0.0,40.0,11.5,110.0,110.0,-11.04,24.324,9279.0,34.654,176.769,13.284,1143.0,123.181,22.89,13.45,0.0,0.0,13.45,0.0,,8.2,24.0,,,,,,1824.0,202.0,,,0,3.0,,0,0,0,0,0,0
S3,38,965,12.7,12.4,48.6,15.57,10.3,13.4,124211.0,65461.0,3.0,0.3,26.0,8.0,2.0,0.3,1.0,2.0,16.4,11.5,109.0,95.0,-1.715,20.339,13268.0,34.654,143.604,18.624,0.0,0.0,25.27,15.42,0.0,0.0,14.29,0.0,,7.5,24.0,,,,,,1824.0,201.0,,,0,3.0,,0,0,0,0,0,0
S3,39,966,11.8,11.37,39.6,12.68,11.4,13.5,131970.0,73763.0,3.0,0.3,27.0,10.0,4.0,0.5,4.0,4.0,60.0,12.0,120.0,112.0,-3.319,10.368,7008.0,39.048,176.64,7.049,1166.0,166.381,24.4,11.76,6.54,0.0,5.22,0.0,,9.5,24.0,,,,,,1824.0,200.0,,,0,3.0,,0,0,0,0,0,0
S3,39,967,11.4,11.1,40.2,12.88,11.4,13.5,131970.0,73763.0,3.0,0.3,27.0,8.0,5.0,0.5,5.0,5.0,100.0,12.0,186.0,186.0,-2.384,13.755,7018.0,39.048,183.927,11.371,0.0,0.0,34.27,21.04,21.04,0.0,0.0,0.0,,16.3,23.0,,,,,,1824.0,199.0,,,0,3.0,,0,0,0,0,0,0
S3,39,968,11.7,11.21,35.3,11.31,11.4,13.5,131970.0,73763.0,5.0,0.5,26.0,17.0,5.0,0.5,5.0,5.0,32.0,12.0,211.0,203.0,-4.6,0.814,7453.0,39.048,191.799,-3.786,,0.0,40.94,0.37,12.07,0.0,0.0,12.66,,17.3,24.0,,,,,,1824.0,198.0,,,0,3.0,,0,0,0,0,0,0
S3,39,970,10.9,11.5,40.4,12.94,12.5,14.3,146208.0,80782.0,5.0,1.0,28.0,18.0,7.0,1.0,6.0,7.0,100.0,13.0,179.0,175.0,4.344,11.121,6488.0,42.764,204.705,15.465,1243.0,191.584,34.87,21.25,19.88,0.0,0.0,1.37,,16.0,24.0,,,,,,1824.0,196.0,,,0,3.0,,0,0,0,0,0,0
S3,39,971,13.5,11.96,41.0,13.13,12.5,14.3,146208.0,80782.0,4.0,0.5,28.0,15.0,2.0,0.5,2.0,2.0,44.0,13.0,144.0,144.0,-11.384,8.902,7022.0,42.764,191.521,-2.482,0.0,0.0,28.18,14.39,14.39,0.0,0.0,0.0,,10.7,24.0,,,,,,1824.0,195.0,,,0,3.0,,0,0,0,0,0,0
S3,39,973,13.2,11.36,40.3,12.91,12.8,13.9,145820.0,80430.0,4.0,0.5,26.0,14.0,2.0,0.3,2.0,2.0,17.0,13.0,142.0,116.0,-14.086,11.955,7506.0,42.578,186.215,-2.131,0.0,0.0,29.19,0.0,0.0,0.0,12.3,0.0,,8.8,24.0,,,,,,1824.0,193.0,,,0,3.0,,0,0,0,0,0,0
S3,39,974,12.1,10.3,34.3,10.99,12.8,13.85,143316.0,80474.0,4.0,0.5,28.0,15.0,3.0,1.5,14.0,3.0,25.0,12.9,97.0,80.0,-16.548,6.217,4242.0,42.601,263.241,-10.331,1490.0,351.249,21.37,9.34,0.0,0.0,7.37,0.0,,6.6,24.0,,,,,,1824.0,192.0,,,0,3.0,,0,0,0,0,0,0
S3,39,975,10.0,10.83,39.6,12.68,13.2,13.8,146588.0,83767.0,5.0,0.5,27.0,21.0,11.0,0.5,10.0,11.0,15.0,13.1,85.0,48.0,6.568,14.586,6135.0,44.344,185.412,21.154,0.0,0.0,25.07,12.13,0.0,0.0,5.46,0.0,,4.8,24.0,,,,,,1824.0,191.0,,,0,3.0,,0,0,0,0,0,0
S3,39,976,11.8,11.79,41.5,13.29,13.3,13.9,146588.0,83767.0,4.0,1.0,27.0,16.0,4.0,1.5,2.0,4.0,80.0,13.2,255.0,224.0,0.0,11.308,8546.0,44.344,168.623,11.308,1140.0,133.396,44.24,31.7,22.48,0.0,4.9,0.0,,19.0,24.0,,,,,,1824.0,190.0,,,0,3.0,,0,0,0,0,0,0
S3,39,977,11.3,11.46,39.9,12.78,13.3,13.9,146588.0,83767.0,4.0,0.5,27.0,12.0,7.0,0.5,9.0,7.0,100.0,13.2,271.0,271.0,1.299,10.337,7374.0,44.344,170.023,11.636,1095.0,148.495,42.75,30.09,8.97,0.0,21.12,0.0,,24.0,24.0,,,,,,1824.0,189.0,,,0,3.0,,0,0,0,0,0,0
S3,39,978,11.2,9.23,36.5,11.69,13.3,13.9,146588.0,83767.0,4.0,0.3,26.0,16.0,3.0,0.2,4.0,3.0,16.0,13.2,69.0,58.0,-16.45,21.035,4021.0,44.344,264.955,4.585,0.0,0.0,20.21,6.62,0.0,0.0,5.54,0.0,,5.2,24.0,,,,,,1824.0,188.0,,,0,3.0,,0,0,0,0,0,0
S3,39,979,18.0,17.81,61.4,19.67,13.35,14.2,150736.0,87915.0,4.0,1.0,26.0,16.0,4.0,1.5,5.0,4.0,60.0,13.4,197.0,189.0,-0.966,9.433,22142.0,46.54,161.211,8.467,2339.0,105.636,50.45,37.48,0.0,0.0,37.48,0.0,,10.5,24.0,,,,,,1824.0,187.0,,,0,3.0,,0,0,0,0,0,0
S3,39,980,14.0,13.36,45.5,14.57,14.8,14.9,165011.0,102189.0,4.0,0.3,26.0,14.0,5.0,0.2,4.0,5.0,16.0,14.5,183.0,154.0,-4.364,8.296,11183.0,54.097,172.502,3.932,0.0,0.0,36.55,24.2,0.0,0.0,21.22,0.0,,11.0,24.0,,,,,,1824.0,186.0,,,0,3.0,,0,0,0,0,0,0
S3,39,981,18.6,17.8,63.0,20.18,14.8,14.9,165011.0,102189.0,5.0,2.0,28.0,21.0,7.0,2.0,9.0,7.0,100.0,14.5,343.0,313.0,-4.128,11.795,28015.0,54.097,152.788,7.667,2726.0,97.305,90.3,71.91,64.74,0.0,7.17,0.0,,16.8,24.0,,,,,,1824.0,185.0,,,0,3.0,,0,0,0,0,0,0
S3,39,982,19.7,18.5,67.4,21.59,14.8,14.9,165011.0,102189.0,6.0,1.5,27.0,22.0,11.0,2.5,9.0,11.0,120.0,14.5,473.0,473.0,-5.596,14.3,30385.0,54.097,163.293,8.704,2602.0,85.634,131.2,119.08,119.08,0.0,0.0,0.0,,24.0,24.0,,,,,,1824.0,184.0,,,0,3.0,,0,0,0,0,0,0
S3,39,983,18.5,17.92,64.1,20.53,14.7,14.9,164436.0,102189.0,5.0,1.0,28.0,17.0,7.0,1.5,2.0,7.0,55.0,14.3,443.0,443.0,-2.635,12.728,25752.0,54.097,161.428,10.093,1052.0,40.851,111.85,99.77,93.48,0.0,6.29,0.0,,24.0,24.0,,,,,,1824.0,183.0,,,0,3.0,,0,0,0,0,0,0
S3,39,984,11.5,11.76,42.6,13.64,14.7,14.9,164436.0,102189.0,3.0,0.3,29.0,10.0,4.0,0.3,3.0,4.0,16.0,14.3,205.0,190.0,1.781,13.823,8435.0,54.097,179.052,15.604,0.0,0.0,40.18,25.98,0.0,0.0,24.92,0.0,,16.5,24.0,,,,,,1824.0,182.0,,,0,3.0,,0,0,0,0,0,0
S3,39,986,16.6,15.78,56.5,18.1,15.95,16.1,183211.0,118398.0,3.0,0.5,29.0,10.0,1.0,1.0,0.0,1.0,800.0,15.6,398.0,382.0,-4.565,12.782,18609.0,62.677,157.614,8.217,1898.0,101.994,86.56,71.54,26.62,0.0,40.84,0.0,,23.0,24.0,,,,,,1824.0,180.0,,,0,3.0,,0,0,0,0,0,0
S3,39,987,16.1,14.92,54.1,17.33,16.2,15.9,183096.0,118398.0,6.0,1.5,28.0,22.0,9.0,2.0,9.0,9.0,800.0,15.55,402.0,402.0,-6.695,13.892,16491.0,62.677,167.34,7.197,2125.0,128.858,86.83,68.99,68.99,0.0,0.0,0.0,,25.0,25.0,,,,,,1824.0,179.0,,,0,3.0,,0,0,0,0,0,0
S3,39,988,16.8,15.58,57.5,18.42,16.2,15.9,183096.0,118398.0,6.0,1.5,27.0,22.0,8.0,2.0,9.0,8.0,900.0,15.55,403.0,403.0,-6.565,15.383,19877.0,62.677,164.009,8.818,2192.0,110.278,93.32,78.24,78.24,0.0,0.0,0.0,,24.0,24.0,,,,,,1824.0,178.0,,,0,3.0,,0,0,0,0,0,0
S3,39,989,16.0,15.88,58.0,18.58,16.2,15.9,183096.0,118398.0,5.0,1.0,27.0,21.0,8.0,2.0,8.0,8.0,800.0,15.55,399.0,399.0,-0.43,14.513,20001.0,62.677,161.332,14.083,2034.0,101.695,96.32,80.67,80.67,0.0,0.0,0.0,,25.0,25.0,,,,,,1824.0,177.0,,,0,3.0,,0,0,0,0,0,0
S3,39,990,16.2,15.96,57.6,18.45,16.05,15.9,182746.0,118398.0,4.0,0.5,27.0,16.0,10.0,1.5,9.0,10.0,600.0,15.5,388.0,388.0,-1.133,13.497,19278.0,62.677,163.809,12.364,1813.0,94.045,90.69,75.79,75.79,0.0,0.0,0.0,,24.0,24.0,,,,,,1824.0,176.0,,,0,3.0,,0,0,0,0,0,0
S3,39,991,15.2,14.76,53.8,17.23,16.05,15.9,182746.0,118398.0,6.0,1.5,28.0,22.0,10.0,2.0,11.0,10.0,800.0,15.5,380.0,380.0,-2.553,14.34,16364.0,62.677,168.296,11.787,2022.0,123.564,86.1,68.85,68.85,0.0,0.0,0.0,,25.0,25.0,,,,,,1824.0,175.0,,,0,3.0,,0,0,0,0,0,0
S3,39,992,15.8,15.38,57.1,18.29,16.05,15.9,182746.0,118398.0,6.0,1.5,28.0,22.0,10.0,2.0,10.0,10.0,500.0,15.5,378.0,378.0,-2.05,15.928,19770.0,62.677,164.159,13.878,2174.0,109.965,92.65,77.89,77.89,0.0,0.0,0.0,,24.0,24.0,,,,,,1824.0,174.0,,,0,3.0,,0,0,0,0,0,0
S3,39,993,15.2,15.48,56.9,18.22,15.95,16.0,182247.0,118398.0,4.0,0.3,28.0,12.0,9.0,0.5,10.0,9.0,500.0,15.5,379.0,379.0,1.756,15.057,18838.0,62.677,164.476,16.813,1866.0,99.055,93.02,77.46,77.46,0.0,0.0,0.0,,25.0,25.0,,,,,,1824.0,173.0,,,0,3.0,,0,0,0,0,0,0
S3,39,994,14.8,13.92,49.5,15.85,15.95,16.0,182216.0,118398.0,2.0,0.2,28.0,6.0,0.0,0.5,1.0,0.0,22.0,15.5,354.0,354.0,-5.254,12.218,13099.0,62.677,161.24,6.964,1746.0,133.293,66.81,50.69,5.1,0.0,45.59,0.0,,24.0,24.0,,,,,,1824.0,172.0,,,0,3.0,,0,0,0,0,0,0
S3,39,995,11.4,10.46,39.9,12.78,11.8,13.8,138307.0,66875.0,3.0,0.5,34.0,7.0,1.0,0.3,2.0,1.0,18.2,12.5,51.0,25.0,-7.113,18.186,5073.0,35.402,225.794,11.073,0.0,0.0,21.46,5.29,0.0,0.0,2.52,0.0,,2.2,24.0,,,,,,1824.0,171.0,,,0,3.0,,0,0,0,0,0,0
S3,39,996,12.1,11.52,40.0,12.81,11.8,13.8,138307.0,66875.0,2.0,0.2,34.0,6.0,6.0,0.3,5.0,6.0,25.0,12.5,164.0,151.0,-4.371,10.077,7093.0,35.402,166.361,5.706,941.0,132.666,30.41,14.75,0.0,0.0,14.75,0.0,,12.5,24.0,,,,,,1824.0,170.0,,,0,3.0,,0,0,0,0,0,0
S3,39,997,13.2,11.31,38.7,12.4,11.8,13.8,138307.0,66875.0,3.0,0.5,33.0,8.0,7.0,0.5,6.0,7.0,60.0,12.5,111.0,111.0,-15.362,8.754,6169.0,35.402,184.1,-6.608,0.0,0.0,23.18,9.54,0.0,0.0,9.54,0.0,,8.4,24.0,,,,,,1824.0,169.0,,,0,3.0,,0,0,0,0,0,0
S3,39,998,25.0,10.0,30.9,9.9,11.8,13.8,138307.0,66875.0,2.0,0.5,33.0,6.0,6.0,0.5,7.0,6.0,60.0,12.5,30.0,30.0,-151.561,-1.041,1879.0,35.402,332.624,,0.0,0.0,15.14,0.75,0.0,0.0,0.75,0.0,,1.2,25.0,,,,,,1824.0,168.0,,,0,3.0,,0,0,0,0,0,0
S3,39,999,15.1,12.89,39.3,12.59,11.8,13.8,138307.0,66875.0,2.0,0.2,33.0,5.0,1.0,0.3,2.0,1.0,22.0,12.5,68.0,68.0,-17.653,-2.399,7198.0,35.402,200.056,-20.052,1232.0,171.159,20.5,6.48,0.0,0.0,6.48,0.0,,4.5,24.0,,,,,,1824.0,167.0,,,0,3.0,,0,0,0,0,0,0
S3,39,1000,10.0,9.33,37.0,11.85,11.8,13.8,138307.0,66875.0,2.0,0.5,33.0,4.0,2.0,0.3,2.0,2.0,16.0,12.5,34.0,15.0,-5.629,21.241,4944.0,35.402,200.917,15.612,0.0,0.0,16.25,2.63,0.0,0.0,1.49,0.0,,1.5,24.0,,,,,,1824.0,166.0,,,0,3.0,,0,0,0,0,0,0
S3,39,1002,13.4,11.07,39.2,12.56,10.3,11.9,114150.0,42942.0,5.0,1.5,33.0,20.0,1.0,2.0,1.0,1.0,50.0,10.7,88.0,75.0,-18.495,11.82,6510.0,22.733,178.023,-6.675,0.0,0.0,19.11,7.66,0.0,0.0,6.49,0.0,,5.6,24.0,,,,,,1824.0,164.0,,,0,3.0,,0,0,0,0,0,0
S3,39,1003,4.9,3.9,37.1,11.88,9.7,11.5,106666.0,42942.0,4.0,0.3,33.0,12.0,15.0,0.3,14.0,15.0,14.2,10.2,117.0,98.0,-8.416,67.177,5007.0,22.733,83.084,58.761,0.0,0.0,22.06,9.82,0.0,0.0,8.32,0.0,,20.0,24.0,,,,,,1824.0,163.0,,,0,3.0,,0,0,0,0,0,0
S3,39,1004,15.2,14.67,50.7,16.24,12.0,12.0,126441.0,62723.0,2.0,0.3,32.0,6.0,8.0,1.0,7.0,8.0,23.0,11.65,119.0,114.0,-3.283,9.675,13118.0,33.204,163.744,6.392,2042.0,155.664,28.53,16.11,0.0,0.0,16.11,0.0,,7.5,24.0,,,,,,1824.0,162.0,,,0,3.0,,0,0,0,0,0,0
S3,39,1005,15.3,14.81,43.7,14.0,12.15,12.3,129731.0,66096.0,3.0,0.5,32.0,10.0,3.0,1.0,2.0,3.0,16.0,11.9,147.0,118.0,-3.716,-5.78,8625.0,34.99,284.886,-9.496,1267.0,146.899,33.81,1.83,0.0,0.0,18.92,0.0,,7.7,24.0,,,,,,1824.0,161.0,,,0,3.0,,0,0,0,0,0,0
S3,39,1006,13.8,13.04,40.2,12.88,12.1,12.2,128809.0,65173.0,2.0,0.3,32.0,6.0,3.0,0.5,4.0,3.0,18.5,11.8,222.0,186.0,-5.756,-1.258,5154.0,34.501,229.811,-7.014,0.0,0.0,27.34,17.3,0.0,0.0,15.99,0.0,,13.5,23.0,,,,,,1824.0,160.0,,,0,3.0,,0,0,0,0,0,0
S3,39,1007,13.6,12.73,43.0,13.77,12.1,12.2,128809.0,65173.0,4.0,1.0,32.0,12.0,13.0,1.0,13.0,13.0,23.2,11.8,29.5,15.0,-6.6,7.588,10918.0,34.501,172.359,0.988,0.0,0.0,15.34,0.0,0.0,0.0,2.07,0.0,,1.1,24.0,,,,,,1824.0,159.0,,,0,3.0,,0,0,0,0,0,0
S3,39,1011,13.5,13.04,47.9,15.34,13.7,13.8,151126.0,87670.0,2.0,0.5,32.0,6.0,13.0,0.5,14.0,13.0,30.0,13.4,45.0,31.0,-2.835,14.979,12118.0,46.411,153.921,12.144,1115.0,92.012,18.22,4.29,0.0,0.0,4.29,0.0,,2.3,24.0,,,,,,1824.0,155.0,,,0,3.0,,0,0,0,0,0,0
S3,39,1012,8.8,8.26,38.1,12.2,13.7,13.8,151126.0,87670.0,1.0,0.2,32.0,2.0,1.0,0.3,2.0,1.0,58.0,13.4,211.0,202.0,-4.278,32.304,6562.0,46.411,130.461,28.026,0.0,0.0,31.42,0.0,0.0,0.0,19.69,0.0,,23.0,24.0,,,,,,1824.0,154.0,,,0,3.0,,0,0,0,0,0,0
S3,39,1014,20.7,20.0,59.3,18.99,13.4,13.8,149157.0,85700.0,2.0,0.5,32.0,6.0,5.0,1.0,6.0,5.0,500.0,13.3,37.0,31.0,-3.512,-5.302,21423.0,45.368,152.173,-8.814,2130.0,99.426,16.47,4.89,0.0,0.0,4.89,0.0,,1.5,24.0,,,,,,1824.0,152.0,,,0,3.0,,0,0,0,0,0,0
S3,39,1015,18.9,17.65,65.1,20.85,13.4,13.8,149157.0,85700.0,2.0,0.2,28.0,6.0,11.0,0.5,14.0,11.0,600.0,13.3,434.0,434.0,-5.842,15.338,22617.0,45.368,161.345,9.496,2065.0,91.303,93.88,83.93,83.93,0.0,0.0,0.0,,23.0,23.0,,,,,,1824.0,151.0,,,0,3.0,,0,0,0,0,0,0
S3,39,1016,18.4,17.79,61.1,19.57,13.4,13.8,149157.0,85700.0,4.0,0.5,28.0,14.0,2.0,1.0,14.0,2.0,500.0,13.3,442.0,442.0,-3.194,9.081,22231.0,45.368,161.074,5.887,2109.0,94.868,95.91,85.94,85.94,0.0,0.0,0.0,,24.0,24.0,,,,,,1824.0,150.0,,,0,3.0,,0,0,0,0,0,0
S3,39,1017,17.9,17.48,60.2,19.28,13.4,13.8,149157.0,85700.0,3.0,0.3,28.0,10.0,9.0,1.0,8.0,9.0,300.0,13.3,412.0,412.0,-2.256,9.351,21389.0,45.368,162.436,7.095,2053.0,95.984,89.08,79.91,79.91,0.0,0.0,0.0,,23.0,23.0,,,,,,1824.0,149.0,,,0,3.0,,0,0,0,0,0,0
S3,39,1018,17.9,17.38,59.8,19.15,14.1,13.3,149127.0,85700.0,3.0,0.5,27.0,10.0,10.0,1.5,7.0,10.0,200.0,13.4,429.0,429.0,-2.61,9.283,21429.0,45.368,162.377,6.673,2070.0,96.598,94.23,83.51,83.51,0.0,0.0,0.0,,24.0,24.0,,,,,,1824.0,148.0,,,0,3.0,,0,0,0,0,0,0
S3,39,1019,17.0,16.78,57.3,18.35,14.1,13.3,149127.0,85700.0,4.0,0.5,27.0,12.0,10.0,1.5,8.0,10.0,200.0,13.4,392.0,392.0,-1.416,8.549,19184.0,45.368,165.242,7.133,1978.0,103.107,83.02,72.91,72.91,0.0,0.0,0.0,,23.0,23.0,,,,,,1824.0,147.0,,,0,3.0,,0,0,0,0,0,0
S3,39,1020,17.4,16.58,58.9,18.87,14.1,13.3,149127.0,85700.0,3.0,0.5,27.0,10.0,10.0,1.0,6.0,10.0,200.0,13.4,418.0,418.0,-4.42,12.096,19189.0,45.368,160.487,7.676,1639.0,85.414,84.86,73.91,73.91,0.0,0.0,0.0,,24.0,24.0,,,,,,1824.0,146.0,,,0,3.0,,0,0,0,0,0,0
S3,39,1021,15.0,15.48,52.4,16.78,13.3,13.85,148451.0,85700.0,4.0,1.0,28.0,16.0,11.0,1.0,0.0,11.0,85.0,13.25,346.0,346.0,2.592,7.776,13880.0,45.368,180.241,10.368,1603.0,115.49,69.14,57.54,44.31,0.0,13.23,0.0,,23.0,23.0,,,,,,1824.0,145.0,,,0,3.0,,0,0,0,0,0,0
