De-identification Name,VOYAGE,NOON_UTC,AVG_SPEED,SPEED_THROUGH_WATER,ME_AVG_RPM,PROPELLER_SPEED,FORE_DRAFT,AFTER_DRAFT,DISPLACEMENT,CARGO_ON_BOARD,WIND_SCALE,SEA_HEIGHT,SEA_WATER_TEMP,WIND_SPEED,WIND_DIRECTION,SWELL_HEIGHT,SWELL_DIRECTION,SEA_DIRECTION,WATER_DEPTH,MID_DRAFT,TOTAL_DISTANCE,SEA_SPEED_DISTANCE,DIFF_STW_SOG_SLIP,FULL_SPD_STW_SLIP,HORSE_POWER,LOAD_PCT,SFOC,ME_SLIP,THRUST,THRUST_QUOTIENT,TOTAL_CONSUMP,ME_CONSUMPTION,ME_FULLSPEED_CONSUMP_HSHFO,ME_FULLSPEED_CONSUMP_ULSFO,ME_FULLSPEED_CONSUMP_VLSFO,ME_FULLSPEED_CONSUMP_LSMGO,ME_FULLSPEED_CONSUMP_BIO_HSFO,HOURS_FULL_SPEED,HOURS_TOTAL,SPEED_LOSS
S11,28,1294,16.9,17.13,58.9,18.24,15.04,15.75,177331,112089,2,0.5,27,6,15,0.5,14,15,3000,15.04,405,405,1.371,6.087,19969,58.81,171.099,7.458,1913,95.798,94.3,82,82,0,0,0,0,24,24,17.09
S11,28,1295,16.8,16.92,58.7,18.17,15.1,15.5,174516,112089,5,1,29,17,12,1,12,12,1020,14.9,404,404,0.463,6.911,19138,58.81,173.52,7.374,1850,96.666,92.2,79.7,79.7,0,0,0,0,24,24,
S11,28,1296,14.4,14.71,48.7,15.08,12.8,14.6,174516,112089,2,0.2,30,5,13,0.1,14,13,16.5,13.1,111,101,1.89,2.408,12237,58.81,173.946,4.298,0,0,29.4,0,5.9,0,0,9,0,7,24,
S11,28,1298,19.7,19.84,68.6,21.24,13.1,14.8,157802,95385,4,1.5,29,16,13,1.5,13,13,2500,13.75,244,244,0.763,6.587,31427,50.046,173.597,7.35,0,0,84.6,67.65,64.5,0,0,3.15,0,12.4,24,
S11,28,1299,17.8,18.08,63,19.5,13.4,14.7,157494,95384,5,2,24,18,0,2,1,0,250,13.7,426,426,1.707,7.286,25917,50.046,173.31,8.993,0,0,121.4,107.8,102.4,0,0,5.4,0,24,24,
S11,28,1300,12.4,13.14,48.5,15.01,13.5,14.7,157453,112089,4,0.2,25,15,2,0.2,3,2,16,13.8,194,170,4.864,12.442,9525,58.81,245.225,17.306,0,0,47.5,0,0,0,0,32,0,13.7,24,
S11,28,1304,18.1,18.75,65.2,20.19,11.6,12.8,130656,68587,3,0.2,24,10,1,0.2,2,1,16,11.9,58,29,3.097,7.109,22265,35.986,174.04,10.206,0,0,20.1,0,0,0,0,6.2,0,1.6,24,
S11,28,1305,17.5,17.86,61.4,19.01,12.1,12.7,134335,72293,5,1.5,29,18,1,1.5,2,1,1000,12.2,70,49,1.878,6.06,18903,37.93,173.82,7.938,1954,103.37,22.1,9.2,0,0,0,9.2,0,2.8,24,
S11,28,1306,13.2,12.38,45.3,14.02,12.1,12.7,134257,72293,4,0.3,23,16,3,0.3,1,3,16,12.2,237,227,-5.804,11.694,9151,37.93,174.908,5.89,0,0,39.3,0,0,0,9.3,18.23,0,17.2,24,
S11,28,1307,11.6,11.89,39,12.07,12.3,12.7,136568,74604,5,1,25,18,15,1,0,15,760,12.3,104,104,2.758,1.532,5849,39.143,178.568,4.29,801,136.946,20.5,9.4,5.6,0,3.8,0,0,9,24,
S11,28,1308,11.1,11.63,37.5,11.61,12.3,12.7,136568,74604,3,0.5,31,10,12,0.5,12,12,2000,12.3,267,267,4.306,-0.129,5474,39.143,177.354,4.177,835,152.539,33.7,23.3,23.3,0,0,0,0,24,24,41.4
S11,28,1309,9.8,10.29,34.2,10.59,11.8,12.6,131724,74599,3,1,31,10,2,1,1,2,200,11.9,235,235,4.722,2.796,3740,39.14,213.904,7.518,700,187.166,30.4,19.2,7.2,0,12,0,0,24,24,48.52
S11,28,1310,10,10,38.7,11.98,11.8,12.6,131724,74599,3,0.2,32,10,9,0.2,11,9,16,11.9,24,12,0,16.535,4866,39.14,222.633,16.535,0,0,13.1,0,0,0,1.3,0,0,1.2,24,
S11,28,1311,18.1,18.4,62.9,19.47,12.1,12.5,132830,75709,3,0.5,32,10,10,0.5,9,10,2000,12,185,181,1.541,5.51,21668,39.723,174.451,7.051,2126,98.117,49.2,37.8,0,0,37.8,0,0,10,24,
S11,28,1312,17.2,17.25,58,17.96,12.1,12.5,132718,75658,3,0.2,33,10,14,0.2,13,14,17,12,182,169,0,3.96,18222,39.696,174.156,3.96,0,0,43.8,0,0,0,31.1,0,0,9.8,24,
S11,28,1313,0.8,0.81,59.4,18.39,13,13.1,142470,83410,4,1,31,16,14,1,15,14,70,12.9,33,16,0.256,95.579,21289,43.763,9.19,95.835,0,0,19.329,4.089,0.989,0,3.1,0,0,20.9,24,
S11,28,1314,17.9,17.46,59.6,18.45,13,13.1,142470,83410,5,1,29,19,15,1,14,15,2600,12.9,430,430,-2.488,5.387,22517,43.763,174.868,2.899,1983,88.067,108.4,94.5,94.5,0,0,0,0,24,24,
S11,28,1315,18.1,18.17,61,18.89,13,13.1,142470,83410,5,1,31,17,15,1,14,15,100,12.9,435,435,0.222,3.802,23068,43.763,172.497,4.024,1965,85.183,109.3,95.5,95.5,0,0,0,0,24,24,
S11,28,1316,17.7,18.04,61,18.89,12.9,13.1,142228,83410,5,1.5,29,20,0,1.5,14,0,2500,12.7,443,443,1.695,4.474,23258,43.763,177.143,6.169,1854,79.715,118.5,103,103,0,0,0,0,25,25,
S11,28,1317,18.2,18.54,61,18.89,13.13,12.84,142039,83410,5,1.5,27,19,3,1.5,3,3,1600,12.69,436,436,1.986,1.816,22259,43.763,175.023,3.802,1764,79.249,107.8,93.5,93.5,0,0,0,0,24,24,
S11,28,1318,17.6,19.6,60.8,18.82,13.13,12.84,142039,83410,4,1.5,25,16,1,1.5,0,1,1000,12.69,440,440,10.625,-4.128,22745,43.763,173.928,6.497,1728,75.973,113.5,98.9,98.9,0,0,0,,25,25,-3.45
S11,28,1319,18.6,19.83,61.2,18.95,13.08,12.86,141853,83410,5,1.5,22,19,2,1.5,2,2,2400,12.68,446,446,6.597,-4.676,22754,43.763,173.962,1.921,1708,75.064,108.4,95,95,0,0,0,,24,24,
S11,28,1320,18.4,18.54,60.9,18.85,13.08,12.86,141853,83410,5,2,35,19,0,2,0,0,2000,12.68,442,442,0.663,1.655,22676,43.763,173.825,2.318,1750,77.174,108,94.6,94.6,0,0,0,,24,24,
S11,28,1321,17.9,18.17,60.5,18.73,13.04,12.87,141665,83410,4,1.5,30,16,0,1.5,15,0,2600,12.66,429,429,1.559,3.006,22560,43.763,174.35,4.565,1892,83.865,108,94.4,94.4,0,0,0,,24,24,4.71
S11,28,1322,17.8,18.63,60.8,18.82,13.04,12.87,141665,83410,6,2.5,29,25,10,2.5,10,10,4200,12.66,427,427,4.425,1.052,24444,43.763,173.867,5.477,2040,83.456,115.9,102,102,0,0,0,,24,24,
S11,28,1323,17.8,17.58,61.2,18.95,13,12.89,141481,83410,6,2.5,24,22,9,2.5,9,9,4000,12.65,428,428,-1.319,7.199,24482,43.763,174.278,5.88,1986,81.121,116.2,102.4,102.4,0,0,0,,24,24,
S11,28,1324,16.9,17.79,61.1,18.92,13,12.89,141481,83410,5,2,25,19,8,2,7,8,4000,12.65,406,406,4.626,5.942,23870,43.763,174.208,10.568,1844,77.252,113.3,99.8,99.8,0,0,0,,24,24,
S11,28,1325,17,17.5,60.3,18.67,12.95,12.91,141285,83410,5,2.5,24,21,8,2.5,6,8,4400,12.63,408,408,2.678,6.257,23798,43.763,174.209,8.935,1884,79.166,113,99.5,99.5,0,0,0,,24,24,
S11,28,1326,16.8,17.33,60.3,18.67,12.95,12.91,141285,83410,6,2.5,21,22,8,2.5,8,8,5600,12.63,402,402,3.123,7.151,23587,43.763,173.648,10.274,1839,77.967,111.3,98.3,98.3,0,0,0,,24,24,
S11,28,1327,16.3,16.96,60.2,18.64,12.91,12.92,141097,83410,7,3,21,28,6,3,7,6,3600,12.61,392,392,3.354,9.009,24149,43.763,174.093,12.363,1891,78.306,113.9,100.9,100.9,0,0,0,,24,24,
S11,28,1328,16.3,16.91,60.2,18.64,12.91,12.92,141097,83410,6,3,19,25,6,3,6,6,4700,12.61,376,376,3.032,9.25,23650,43.763,173.545,12.282,1784,75.433,106.4,94.4,94.4,0,0,0,,23,23,
S11,28,1329,16.7,17.67,60.1,18.61,12.91,12.92,141097,83410,4,2.5,17,16,11,2.5,8,11,2500,12.61,401,401,5.154,5.047,23407,43.763,173.559,10.201,1778,75.96,109.9,97.5,97.5,0,0,0,,24,24,5.58
S11,28,1330,17.6,18.3,60,18.58,12.87,12.94,140918,83410,5,3.5,16,21,12,3.5,12,12,110,12.6,405,405,3.742,1.459,21920,43.763,175.738,5.201,1628,74.27,100.5,88.6,88.6,0,0,0,,23,23,
S11,28,1331,17.5,19.33,60.4,18.7,12.85,12.94,140744,83410,5,3,23,20,11,3,8,11,2800,12.59,419,419,10.028,-3.391,22851,43.763,175.959,6.637,1771,77.502,108.9,96.5,96.5,0,0,0,,24,24,
S11,28,1332,16.4,17.5,60.8,18.82,12.85,12.94,140744,83410,5,3,24,21,0,3,14,0,2000,12.59,393,393,5.976,7.029,23514,43.763,174.01,13.005,1895,80.59,110.5,98.2,98.2,0,0,0,,24,24,
S11,28,1333,17.1,17.87,61.1,18.92,12.81,12.94,140476,83410,5,2.5,22,20,0,2.5,14,0,4000,12.57,393,393,4.139,5.53,22831,43.763,173.677,9.669,1886,82.607,102.9,91.2,91.2,0,0,0,,23,23,
S11,28,1334,17.1,18,64.1,19.85,12.81,12.94,3.92,83410,7,3,25,38,1,3,2,1,4700,12.57,411,411,4.409,9.297,27423,43.763,174.124,13.706,2220,80.954,127.4,114.6,114.6,0,0,0,,24,24,
S11,28,1335,17.5,18.09,63.9,19.78,12.77,12.94,140210,83410,7,3,25,29,4,3,4,4,4000,12.54,403,403,2.856,8.573,27155,43.763,174.361,11.429,2179,80.243,121.3,108.9,108.9,0,0,0,,23,23,
S11,28,1336,17,17.25,63,19.5,12.77,12.94,140210,83410,8,3,26,34,6,3,5,6,3300,12.54,409,409,1.066,11.557,28112,43.763,173.562,12.623,2275,80.926,130.1,117.1,117.1,0,0,0,,24,24,
S11,28,1337,17.1,17.13,63,19.5,12.73,12.94,139944,83410,7,3.5,26,30,6,3.5,5,6,3000,12.52,394,394,0,12.172,28220,43.763,173.79,12.172,2289,81.113,125.1,112.8,112.8,0,0,0,,23,23,
S11,28,1338,16.9,17.17,63,19.5,12.73,12.94,139944,83410,7,3.5,29,31,7,3.5,4,7,5000,12.52,406,406,1.282,11.982,28005,43.763,173.63,13.264,2307,82.378,130.1,116.7,116.7,0,0,0,,24,24,
S11,28,1339,17.7,17.96,62.9,19.47,12.69,12.94,139664,83410,5,2.5,31,21,7,2.5,5,7,5000,12.5,424,424,1.494,7.78,26716,43.763,173.897,9.274,2210,82.722,125.1,111.5,111.5,0,0,0,,24,24,
S11,28,1340,17.9,18.22,62.5,19.35,12.69,12.94,139664,83410,6,2.5,31,23,7,2.5,8,7,4000,12.5,412,412,1.572,5.85,25091,43.763,174.322,7.422,2089,83.257,114.1,100.6,100.6,0,0,0,,23,23,
S11,28,1341,18.7,18.88,63,19.5,13.44,13.52,149709,83410,4,2.5,31,16,7,2.5,8,7,3800,13.24,448,448,1.066,3.225,26516,43.763,174.109,4.291,2113,79.688,125.1,110.8,110.8,0,0,0,,24,24,2.04
S11,28,1342,17.8,18.26,61.5,19.04,13.5,13.6,149709,83410,5,2.5,32,21,12,2.5,12,12,1400,13.3,410,410,2.285,4.091,22767,43.763,173.783,6.376,1866,81.961,104.3,91,91,0,0,0,,23,23,
S11,28,1343,17.8,17.88,61.3,18.98,13.6,13.6,149709,83410,4,0.5,32,16,6,0.5,8,6,40,13.4,426,426,0.659,5.812,22128,43.763,174.741,6.471,1858,83.966,107.2,92.8,92.8,0,0,0,,24,24,6.77
S11,28,1344,15.5,16.24,56.9,17.62,13.6,13.6,149584,83410,2,0.2,32,6,6,0.2,8,6,15,13.3,163,132,4.008,7.839,19417,43.763,173.892,11.847,0,0,47.1,3.8,8.9,0,19.8,0,,8.5,24,
S11,28,1346,16.7,16.94,56.7,17.55,12.3,13.12,139173,67868,5,1,31,20,11,1,12,11,70,12.47,398,392,1.452,3.521,18000,35.609,172.96,4.973,1750,97.222,86.362,73.662,70.262,0,2.9,0,,23.5,24,
S11,28,1347,16.8,17.13,57,17.65,12.3,13.12,139173,67868,3,1,31,10,8,1,10,8,2800,12.47,403,403,1.887,2.958,18088,35.609,176.683,4.845,1700,93.985,89.7,76.7,76.7,0,0,0,,24,24,13.33
S11,28,1348,16.5,16.42,55,17.03,12.3,13.12,139173,67868,2,1,31,6,10,1,8,10,3000,12.47,396,396,-0.488,3.583,16344,35.609,176.925,3.095,1710,104.626,83.2,69.4,69.4,0,0,0,,24,24,19.12
S11,28,1349,16.1,16.13,55,17.03,12.1,12.5,132753,67868,4,1,29,15,1,1,8,1,1900,12,386,386,0.247,5.297,17129,35.609,177.088,5.544,1579,92.183,86,72.8,72.8,0,0,0,,24,24,15.01
S11,28,1350,11.7,11.95,45.4,14.06,10.9,11.1,114699,49814,3,0.5,32,10,1,0.5,0,1,110,10.7,106,90,1.85,14.991,9420,26.136,168.197,16.841,912,96.815,28.4,13.9,12.2,0,0,0,,7.7,24,
S11,28,1351,11.7,10.6,39.1,12.11,10.9,11.1,114699,49814,4,1.5,30,16,2,1.5,2,2,64,10.7,186,175,-8.815,12.433,6546,26.136,193.502,3.618,546,83.41,32.1,19,19,0,0,0,,15,24,
S11,28,1353,10.8,10.95,38.6,11.95,12.34,12.36,133650,49814,5,2,31,20,8,2,2,8,75,12.09,210,206,0.879,8.393,6345,26.136,193.273,9.272,944,148.779,36.3,23.3,23.3,0,0,0,,19,24,
S11,28,1354,11.2,10.83,39.4,12.2,12.34,12.36,133650,49814,3,2,32,10,5,2,6,5,130,12.09,268,268,-2.738,11.19,6873,26.136,190.358,8.452,883,128.474,44.1,31.4,31.4,0,0,0,,24,24,46.01
S11,28,1355,11,11.18,39.8,12.32,12.34,12.36,133650,49814,3,1,31,10,5,1,0,5,125,12.09,91,75,1.193,9.3,4890,26.136,246.602,10.493,512,104.703,23,9.5,8.2,0,0,0,,6.8,24,
S11,28,1356,10.6,10.29,38.2,11.83,12.4,12.4,133775,49814,1,0.1,30,2,2,0.1,3,6,17.3,12.1,99,74,-2.41,13.022,7700,26.136,179.963,10.612,689,89.481,26.9,12.5,0.4,0,0,9.3,,7,24,
S11,29,1358,8.8,9.76,39.2,12.14,12.6,12.6,137068,53132,7,3,30,28,8,3,9,8,106,12.4,193,182,7.959,19.595,7137,27.877,173.959,27.554,1200,168.138,40.2,27.8,24.9,0,0,0.8,,20.7,24,
S11,29,1359,10.3,10.42,39.5,12.23,12.6,12.6,137068,53132,4,3,30,16,2,3,2,2,52,12.4,232,222,0.76,14.801,72,27.877,18578.847,15.561,989,13717.06,40.2,28.8,17.1,0,11.7,0,,21.5,25,
S11,29,1362,10.2,10.7,39.4,12.2,12.5,13.1,138546,59253,3,1,30,10,2,1,3,2,45,12.5,73,58,4.321,12.264,6162,31.089,213.533,16.585,789,128.043,24.6,0,0,0,7.5,0,,5.7,24,
S11,29,1370,13.6,15.33,52.6,16.28,13.2,14.4,152504,79160,6,1.5,26,22,1,1.5,2,1,63,13.5,61,61,10.913,5.84,16710,41.533,179.533,16.753,2075,124.177,35.8,13.5,0,0,13.5,0,,4.5,24,
S11,29,1371,17.4,17,57.9,17.93,11.7,14.2,141716,79160,8,3.5,29,34,1,3.5,2,1,60,12.55,418,418,-2.326,5.16,19605,41.533,171.087,2.834,1644,83.856,92,80.5,80.5,0,0,0,,24,24,
S11,29,1372,17.4,17.06,59.5,18.42,11.7,14.2,141716,79115,3,0.2,29,8,4,0.2,2,2,16.8,12.55,349,296,-1.917,7.394,20464,41.51,178.506,5.477,1940,94.801,80.8,0,31.4,0,30.7,0,,17,24,
S11,29,1374,16.4,16.56,55.9,17.31,13.6,14.8,158769,96454,2,1.5,30,6,2,1.5,2,2,130,13.8,352,352,1.075,4.322,17071,50.607,177.371,5.397,1545,90.504,83.8,65.1,57.9,0,7.2,0,,21.5,24,
S11,29,1375,16.2,15.54,52.5,16.25,13.75,14.8,158809,96454,2,0.5,28,4,1,0.5,0,1,139,13.9,388,388,-3.846,4.375,14115,50.607,175.936,0.529,1227,86.929,73.1,59.6,59.6,0,0,0,,24,24,25.66
S11,29,1376,14.4,14.08,48.4,14.98,13.75,14.8,158809,96454,4,0.5,32,16,14,0.5,0,14,36,13.9,345,345,-1.949,6.013,11679,50.607,176.599,4.064,1281,109.684,62.5,49.5,49.5,0,0,0,,24,24,27.8
S11,29,1377,13.6,13.39,47.9,14.83,13.65,14.8,158509,96454,2,0.5,31,6,5,0.5,6,5,40,13.8,301,265,-1.383,9.738,10532,50.607,182.594,8.355,1174,111.47,53.7,3.2,23.2,0,14.3,0,,19.5,24,
S11,29,1379,16.1,16.1,56.1,17.37,15,15.05,170292,108006,1,0.5,30,3,14,0.5,11,14,63,14.65,357,322,0,7.301,18535,56.668,173.698,7.301,1716,92.582,81.99,64.39,60.79,0,3.6,0,,20,24,
S11,29,1380,15.4,16.88,55.9,17.31,15,15,170495,108005,6,3,29,23,13,3,11,13,1060,14.65,369,369,8.668,2.49,17911,56.668,174.939,11.158,1891,105.578,88.4,75.2,75.2,0,0,0,,24,24,
S11,29,1381,15.1,15.4,57,17.65,15,15,170495,108005,7,3,31,28,14,3,12,14,3400,14.65,378,378,1.587,12.733,20399,56.668,172.754,14.32,1884,92.357,102.1,88.1,88.1,0,0,0,,25,25,
S11,29,1382,15.2,15.92,57,17.65,15.42,14.89,172081,108005,2,2.5,30,5,6,2.5,9,6,5000,14.75,365,365,4.018,9.803,19270,56.668,173.629,13.821,1631,84.639,93.928,88.3,80.3,0,0,0,,24,23,24.88
S11,29,1383,15.9,15.58,56.4,17.46,15.42,14.89,172081,108005,5,3,30,19,8,3,6,8,5000,14.75,381,381,-1.672,10.755,19479,56.668,173.264,9.083,1787,91.74,94.3,81,81,0,0,0,,24,24,
S11,29,1384,15,15.4,58,17.96,15.39,14.91,171945,108005,7,3,29,33,6,3,6,6,5100,14.74,376,376,2.005,14.235,19576,56.668,173.069,16.24,1708,87.25,98.5,84.7,84.7,0,0,0,,25,25,
S11,29,1385,16,15.96,57,17.65,15.39,14.91,171945,108005,6,3,28,23,6,3,6,6,4000,14.74,383,383,0,9.571,19029,56.668,172.982,9.571,1747,91.807,91.9,79,79,0,0,0,0,24,24,
S11,29,1386,15.9,16.16,56.6,17.52,15.36,14.91,171755,108005,6,2.5,28,23,6,2.5,5,6,2700,14.72,398,398,1.37,7.778,18738,56.668,172.911,9.148,1623,86.615,93.8,81,81,0,0,0,0,25,25,
S11,29,1387,16.1,16.42,57.1,17.68,15.36,14.91,171755,108005,4,2,28,16,4,2,3,4,4000,14.72,386,386,1.89,7.133,19063,56.668,173.329,9.023,1587,83.25,92.1,79.3,79.3,0,0,0,0,24,24,15.95
S11,29,1388,15.7,16.68,57.1,17.68,15.49,15,173596,108005,4,1.5,26,16,5,1.5,3,5,4900,14.85,393,393,5.431,5.645,18605,56.668,174.577,11.076,1604,86.213,94.4,81.2,81.2,0,0,0,0,25,25,14.2
S11,29,1389,16,16.75,57.2,17.71,15.49,15,173596,108005,6,2.5,25,24,4,2.5,7,4,3100,14.85,384,384,4.235,5.415,18694,56.668,173.407,9.65,1695,90.671,90.3,77.8,77.8,0,0,0,0,24,24,
S11,29,1390,15.8,16.6,56.9,17.62,15.4,15.04,173251,108005,7,3.5,28,28,3,3.5,4,3,4900,14.82,396,396,4.315,5.767,18944,56.668,173.353,10.082,1548,81.715,95.3,82.1,82.1,0,0,0,0,25,25,
S11,29,1391,15.9,16.54,57.1,17.68,15.4,15.04,173251,108005,2,1.5,24,4,2,2,3,2,3600,14.85,381,381,3.773,6.426,19110,56.668,173.557,10.199,1652,86.447,92.2,79.6,79.6,0,0,0,0,24,24,20.87
S11,29,1392,16.2,15.92,57.2,17.71,15.37,15.04,173080,108005,6,3,19,27,13,3,11,13,113,14.81,405,405,-1.581,10.102,19984,56.668,172.138,8.521,1623,81.215,98.9,86,86,0,0,0,0,25,25,
S11,29,1393,16.1,16.29,56.8,17.59,15.37,15.04,173080,108005,5,1.5,20,20,9,1.5,5,9,2000,14.81,387,387,0.95,7.353,19608,56.668,172.549,8.303,1546,78.845,93.4,81.2,81.2,0,0,0,0,24,24,
S11,29,1394,15.8,16.08,57,17.65,15.34,15.05,172921,108005,7,3.5,18,29,10,3.5,10,10,4000,14.8,378,378,1.887,8.863,19247,56.668,172.754,10.75,1611,83.701,91.6,79.8,79.8,0,0,0,0,24,24,
S11,29,1395,16.3,16.63,57,17.65,15.34,15.05,172921,108005,5,2,20,18,7,2,7,7,4000,14.8,390,390,2.125,5.791,18527,56.668,173.396,7.916,1497,80.801,88.9,77.1,77.1,0,0,0,0,24,24,
S11,29,1396,16.5,16.88,57,17.65,15.3,15.07,172776,108005,5,1.5,20,18,6,1.5,6,6,5400,14.78,396,396,2.125,4.375,18365,56.668,172.656,6.5,1587,86.414,88,76.1,76.1,0,0,0,0,24,24,
S11,29,1397,16.6,16.79,57,17.65,15.3,15.07,172726,108005,5,1.5,20,17,6,1.5,6,6,5300,14.78,398,398,1.184,4.845,18365,56.668,173.11,6.029,1587,86.414,88.2,76.1,76.3,0,0,0,0,24,24,
S11,29,1398,16.6,16.6,56.8,17.59,15.24,15.08,172357,108005,3,1,25,10,7,1.5,6,7,4800,14.75,414,414,0.228,5.601,18012,56.668,172.996,5.829,1648,91.495,90.9,77.9,77.9,0,0,0,0,25,25,17.21
S11,29,1399,16.3,16.71,56.8,17.59,15.24,15.08,172357,108005,4,1.5,27,16,8,1.5,6,8,4000,14.75,392,392,2.133,4.987,18093,56.668,172.949,7.12,1609,88.929,87.8,75.1,75.1,0,0,0,0,24,24,13.95
S11,29,1400,16.8,16.54,56.8,17.59,15.21,15.09,172213,108005,3,1,30,10,7,1,6,7,4400,14.74,402,402,-1.183,5.931,17544,56.668,172.899,4.748,1500,85.499,85.6,72.8,72.8,0,0,0,0,24,24,18.19
S11,29,1401,15.3,15.5,53.6,16.59,15.21,15.09,172213,108005,2,1,31,6,6,1,6,6,4050,14.74,368,368,1.006,6.593,14121,56.668,176.451,7.599,1561,110.545,73.1,59.8,59.8,0,0,0,0,24,24,25.86
S11,29,1402,15,14.92,53,16.41,15.19,15.1,172087,108005,5,1,31,18,2,1,0,2,3250,14.73,359,359,-0.25,9.087,15252,56.668,176.206,8.837,1567,102.741,79,64.5,64.5,0,0,0,0,24,24,
S11,29,1403,14.3,14.25,52.8,16.35,15.19,15.1,172087,108005,6,2.5,28,27,2,2.5,0,2,2400,14.73,344,344,-0.508,12.823,15968,56.668,175.612,12.315,1487,93.124,81.8,67.3,67.3,0,0,0,0,24,24,
S11,29,1404,14.4,14.38,52.8,16.35,15.16,15.11,171938,108005,5,2,23,18,3,2,0,3,1070,14.72,346,346,-0.257,12.058,15616,56.668,175.835,11.801,1285,82.287,79.9,65.9,65.9,0,0,0,0,24,24,
S11,29,1405,13.7,14,49.5,15.33,15.16,15.11,171938,108005,4,1,23,16,1,1,1,1,1160,14.72,329,329,1.905,8.646,12661,56.668,177.382,10.551,1027,81.115,67.8,53.9,53.9,0,0,0,0,24,24,27.17
S11,29,1406,13.1,13.54,47.8,14.8,15.14,15.11,171820,108005,3,1.5,23,10,2,2,12,2,155,14.74,315,315,2.818,8.488,11245,56.668,179.71,11.306,1192,106.003,62.1,48.5,48.5,0,0,0,0,24,24,32.97
S11,29,1407,13.5,13.71,47.7,14.77,15.14,15.11,171820,108005,2,0.5,20,6,8,0.5,9,8,1120,14.71,324,324,1.409,7.171,11161,56.668,178.822,8.58,994,89.06,61.3,47.9,47.9,0,0,0,0,24,24,33.2
S11,29,1408,13.3,13.75,47,14.55,15.11,15.12,171714,108005,5,1,23,21,0,1,0,0,2920,14.7,318,318,3.436,5.505,10912,56.668,178.702,8.941,1171,107.313,59.7,46.8,46.8,0,0,0,0,24,24,
S11,29,1409,12.5,12.96,46.1,14.27,15.11,15.12,171714,108005,2,1,24,6,0,1.5,1,0,589,14.7,301,301,2.915,9.207,10711,56.668,179.333,12.122,955,89.161,59,46.1,46.1,0,0,0,0,24,24,38.01
S11,29,1410,12.1,12.35,44.3,13.72,15.09,15.12,171613,108005,7,2.5,25,28,4,2.5,4,4,200,14.69,278,278,1.903,9.967,9807,56.668,179.996,11.87,1320,134.598,53.3,40.6,40.6,0,0,0,0,23,23,
S11,29,1411,12.3,12.25,43.2,13.37,15.09,15.12,171613,108005,4,1.5,24,16,9,1.5,3,9,2600,14.69,294,294,0,8.404,8940,56.668,180.835,8.404,924,103.356,51.7,38.8,38.8,0,0,0,0,24,24,36.63
S11,29,1412,12,12.42,43,13.31,15.08,15.13,171517,108005,4,1,24,15,11,1,9,11,3000,14.68,287,287,3.448,6.723,8791,56.668,181.056,10.171,821,93.391,51.3,38.2,38.2,0,0,0,0,24,24,36.06
S11,29,1413,11,10.63,36,11.15,15.07,15.12,171439,108005,3,1,25,10,14,1,15,14,2000,14.68,264,264,-3.365,4.666,6013,56.668,181.551,1.301,930,154.665,38.6,26.2,26.2,0,0,0,0,24,24,48.16
S11,29,1414,10.2,10.51,36,11.15,15.1,15.1,171439,108005,2,0.2,25,6,11,0.1,9,11,17.3,14.7,207,201,2.736,5.716,6023,56.668,171.93,8.452,890,147.767,35.6,21.5,8.8,0,0,11.6,0,19.7,24,
S11,29,1417,19.5,20.14,67.9,21.02,13.7,14.05,154678,92470,3,1.5,23,10,14,1.5,12,14,2400,13.6,273,273,3.059,4.177,33801,48.517,169.479,7.236,2581,76.359,98.3,80.2,80.2,0,0,0,0,14,24,
S11,29,1418,19.7,19.95,67.7,20.96,13.8,14.15,154397,92470,5,1,19,21,11,1,9,11,82,13.6,441,424,1.107,4.8,30479,48.517,163.437,5.907,2341,76.807,120.7,1.6,72.3,0,0,34.8,0,21.5,24,
S11,29,1419,15.1,16.39,55.5,17.18,13.8,14,154397,92470,4,0.2,17,14,9,0.2,10,9,16.5,13.6,160,109,7.275,4.615,18415,48.517,161.402,11.89,1102,59.843,39.7,3.6,0,0,0,21.4,0,7.2,24,
S11,29,1421,16.1,16.77,40.2,12.45,14.2,14.3,159389,97473,6,3,17,25,14,2,0,14,300,13.95,73,50,5.182,-34.774,7612,51.142,169.512,-29.592,871,114.425,23.4,1.6,0,0,0,4,0,3.1,24,
S11,29,1423,8.5,8.46,36.6,11.33,12.35,12.95,135552,73728,4,0.5,16,12,2,0.5,1,2,350,12.25,14,11,0,25.32,4348,38.683,159.224,25.32,667,153.404,12,0.9,0,0,0,0.9,0,1.3,24,
S11,29,1424,10.3,10.33,34.6,10.71,12.3,12.9,135552,73728,3,0.5,18,10,15,0.5,0,15,600,12.2,49,31,0,3.538,5106,38.683,182.791,3.538,680,133.177,15.2,1.8,0,0,0,2.8,0,3,24,
S11,29,1425,11.7,8.33,36.6,11.33,12.3,12.9,135512,73688,4,0.5,16,12,10,0.5,8,10,150,12.2,106,7,-29.423,26.458,4120,38.662,161.812,-2.965,1011,245.388,26,0.4,0,0,0,0.4,0,0.6,24,
S11,29,1426,11.7,12.33,41.2,12.76,12.3,12.9,135512,73688,2,0.5,19,6,2,0.5,4,2,19,12.2,115,105,5.221,3.309,7434,38.662,177.861,8.53,980,131.827,23.5,0,0,0,7.7,4.2,0,9,24,
