PK,SK,ship,day,date,stw_raw,stw_corrected,baseline_stw,speed_loss_pct,timestamp
SHIP#S21,DAY#285,S21,285,2020-10-12T00:00:00,11.36,10.34,5.53,86.88,1602432000
SHIP#S21,DAY#289,S21,289,2020-10-16T00:00:00,18.58,17.61,5.53,218.32,1602777600
SHIP#S21,DAY#290,S21,290,2020-10-17T00:00:00,18.5,17.53,5.53,216.88,1602864000
SHIP#S21,DAY#291,S21,291,2020-10-18T00:00:00,17.37,16.4,5.53,196.45,1602950400
SHIP#S21,DAY#301,S21,301,2020-10-28T00:00:00,18.7,17.95,5.53,224.42,1603814400
SHIP#S21,DAY#308,S21,308,2020-11-04T00:00:00,10.67,9.77,5.53,76.58,1604419200
SHIP#S21,DAY#316,S21,316,2020-11-12T00:00:00,10.62,9.55,5.53,72.69,1605110400
SHIP#S21,DAY#319,S21,319,2020-11-15T00:00:00,13.52,12.36,5.53,123.47,1605369600
SHIP#S21,DAY#320,S21,320,2020-11-16T00:00:00,13.44,12.28,5.53,122.02,1605456000
SHIP#S21,DAY#321,S21,321,2020-11-17T00:00:00,13.54,12.38,5.53,123.83,1605542400
SHIP#S21,DAY#326,S21,326,2020-11-22T00:00:00,15.29,14.13,5.53,155.46,1605974400
SHIP#S21,DAY#326,S21,326,2020-11-22T00:00:00,15.4,14.24,5.53,157.45,1605974400
SHIP#S21,DAY#327,S21,327,2020-11-23T00:00:00,15.4,14.24,5.53,157.45,1606060800
SHIP#S21,DAY#328,S21,328,2020-11-24T00:00:00,15.75,14.59,5.53,163.77,1606147200
SHIP#S21,DAY#329,S21,329,2020-11-25T00:00:00,13.52,12.36,5.53,123.47,1606233600
SHIP#S21,DAY#330,S21,330,2020-11-26T00:00:00,12.79,11.63,5.53,110.27,1606320000
SHIP#S21,DAY#331,S21,331,2020-11-27T00:00:00,12.2,11.07,5.53,100.17,1606406400
SHIP#S21,DAY#332,S21,332,2020-11-28T00:00:00,10.42,9.29,5.53,67.99,1606492800
SHIP#S21,DAY#335,S21,335,2020-12-01T00:00:00,11.5,11.94,5.53,115.77,1606752000
SHIP#S21,DAY#340,S21,340,2020-12-06T00:00:00,13.86,14.99,5.53,170.88,1607184000
SHIP#S21,DAY#351,S21,351,2020-12-17T00:00:00,16.7,17.01,5.53,207.5,1608134400
SHIP#S21,DAY#359,S21,359,2020-12-25T00:00:00,17.2,16.18,5.53,192.43,1608825600
SHIP#S21,DAY#359,S21,359,2020-12-25T00:00:00,17.13,17.56,5.53,217.37,1608825600
SHIP#S21,DAY#360,S21,360,2020-12-26T00:00:00,17.1,16.93,5.53,205.99,1608912000
SHIP#S21,DAY#361,S21,361,2020-12-27T00:00:00,17.2,17.46,5.53,215.48,1608998400
SHIP#S21,DAY#367,S21,367,2021-01-02T00:00:00,17.87,18.01,5.53,225.46,1609516800
SHIP#S21,DAY#377,S21,377,2021-01-12T00:00:00,13.13,13.76,5.53,148.6,1610380800
SHIP#S21,DAY#378,S21,378,2021-01-13T00:00:00,9.29,9.44,5.53,70.62,1610467200
SHIP#S21,DAY#382,S21,382,2021-01-17T00:00:00,10.84,11.16,5.53,101.79,1610812800
SHIP#S21,DAY#394,S21,394,2021-01-29T00:00:00,16.71,16.67,5.53,201.24,1611849600
SHIP#S21,DAY#397,S21,397,2021-02-01T00:00:00,16.76,16.6,5.53,199.93,1612108800
SHIP#S21,DAY#398,S21,398,2021-02-02T00:00:00,15.75,16.0,5.53,189.18,1612195200
SHIP#S21,DAY#399,S21,399,2021-02-03T00:00:00,14.96,15.34,5.53,177.16,1612281600
SHIP#S21,DAY#400,S21,400,2021-02-04T00:00:00,15.0,15.35,5.53,177.43,1612368000
SHIP#S21,DAY#402,S21,402,2021-02-06T00:00:00,15.0,14.88,5.53,168.85,1612540800
SHIP#S21,DAY#403,S21,403,2021-02-07T00:00:00,14.92,15.27,5.53,175.98,1612627200
SHIP#S21,DAY#406,S21,406,2021-02-10T00:00:00,14.16,14.51,5.53,162.25,1612886400
SHIP#S21,DAY#408,S21,408,2021-02-12T00:00:00,13.5,13.36,5.53,141.42,1613059200
SHIP#S21,DAY#417,S21,417,2021-02-21T00:00:00,15.13,15.82,5.53,185.93,1613836800
SHIP#S21,DAY#427,S21,427,2021-03-03T00:00:00,15.08,15.78,5.53,185.25,1614700800
SHIP#S21,DAY#439,S21,439,2021-03-15T00:00:00,17.17,16.91,5.53,205.58,1615737600
SHIP#S21,DAY#440,S21,440,2021-03-16T00:00:00,17.04,16.98,5.53,206.84,1615824000
SHIP#S21,DAY#443,S21,443,2021-03-19T00:00:00,17.13,17.54,5.53,217.05,1616083200
SHIP#S21,DAY#443,S21,443,2021-03-19T00:00:00,17.17,17.31,5.53,212.81,1616083200
SHIP#S21,DAY#444,S21,444,2021-03-20T00:00:00,17.17,17.58,5.53,217.78,1616169600
SHIP#S21,DAY#445,S21,445,2021-03-21T00:00:00,17.22,17.63,5.53,218.68,1616256000
SHIP#S21,DAY#446,S21,446,2021-03-22T00:00:00,18.0,17.96,5.53,224.56,1616342400
SHIP#S21,DAY#447,S21,447,2021-03-23T00:00:00,16.87,16.53,5.53,198.71,1616428800
SHIP#S21,DAY#458,S21,458,2021-04-03T00:00:00,9.29,9.24,5.53,67.05,1617379200
SHIP#S21,DAY#460,S21,460,2021-04-05T00:00:00,2.21,2.84,5.53,-48.72,1617552000
SHIP#S21,DAY#466,S21,466,2021-04-11T00:00:00,5.17,5.51,5.53,-0.41,1618070400
SHIP#S21,DAY#471,S21,471,2021-04-16T00:00:00,19.29,19.99,5.53,261.34,1618502400
SHIP#S21,DAY#474,S21,474,2021-04-19T00:00:00,18.28,18.8,5.53,239.83,1618761600
SHIP#S21,DAY#475,S21,475,2021-04-20T00:00:00,17.25,17.8,5.53,221.67,1618848000
SHIP#S21,DAY#476,S21,476,2021-04-21T00:00:00,16.83,16.88,5.53,205.04,1618934400
SHIP#S21,DAY#479,S21,479,2021-04-24T00:00:00,13.46,13.32,5.53,140.66,1619193600
SHIP#S21,DAY#480,S21,480,2021-04-25T00:00:00,13.12,12.95,5.53,134.06,1619280000
SHIP#S21,DAY#481,S21,481,2021-04-26T00:00:00,14.46,13.92,5.53,151.5,1619366400
SHIP#S21,DAY#482,S21,482,2021-04-27T00:00:00,11.79,11.65,5.53,110.48,1619452800
SHIP#S21,DAY#483,S21,483,2021-04-28T00:00:00,12.84,12.67,5.53,129.0,1619539200
SHIP#S21,DAY#484,S21,484,2021-04-29T00:00:00,12.92,13.25,5.53,139.48,1619625600
SHIP#S21,DAY#485,S21,485,2021-04-30T00:00:00,13.58,13.91,5.53,151.41,1619712000
SHIP#S21,DAY#488,S21,488,2021-05-03T00:00:00,13.5,13.83,5.53,149.97,1619971200
SHIP#S21,DAY#489,S21,489,2021-05-04T00:00:00,13.6,13.46,5.53,143.19,1620057600
SHIP#S21,DAY#490,S21,490,2021-05-05T00:00:00,13.67,13.53,5.53,144.46,1620144000
SHIP#S21,DAY#492,S21,492,2021-05-07T00:00:00,14.0,14.37,5.53,159.76,1620316800
SHIP#S21,DAY#494,S21,494,2021-05-09T00:00:00,10.04,10.52,5.53,90.09,1620489600
SHIP#S21,DAY#495,S21,495,2021-05-10T00:00:00,9.42,9.9,5.53,78.88,1620576000
SHIP#S21,DAY#502,S21,502,2021-05-17T00:00:00,13.58,13.76,5.53,148.6,1621180800
SHIP#S21,DAY#512,S21,512,2021-05-27T00:00:00,14.71,14.66,5.53,165.03,1622044800
SHIP#S21,DAY#521,S21,521,2021-06-05T00:00:00,16.0,15.79,5.53,185.29,1622822400
SHIP#S21,DAY#522,S21,522,2021-06-06T00:00:00,15.88,16.09,5.53,190.85,1622908800
SHIP#S21,DAY#523,S21,523,2021-06-07T00:00:00,15.91,16.12,5.53,191.39,1622995200
SHIP#S21,DAY#526,S21,526,2021-06-10T00:00:00,15.92,16.13,5.53,191.57,1623254400
SHIP#S21,DAY#526,S21,526,2021-06-10T00:00:00,16.09,16.6,5.53,200.07,1623254400
SHIP#S21,DAY#529,S21,529,2021-06-13T00:00:00,14.71,15.12,5.53,173.32,1623513600
SHIP#S21,DAY#530,S21,530,2021-06-14T00:00:00,13.22,13.08,5.53,136.4,1623600000
SHIP#S21,DAY#534,S21,534,2021-06-18T00:00:00,12.79,13.44,5.53,142.91,1623945600
SHIP#S21,DAY#535,S21,535,2021-06-19T00:00:00,13.0,13.65,5.53,146.71,1624032000
SHIP#S21,DAY#536,S21,536,2021-06-20T00:00:00,11.67,12.32,5.53,122.67,1624118400
SHIP#S21,DAY#542,S21,542,2021-06-26T00:00:00,14.25,15.23,5.53,175.24,1624636800
SHIP#S21,DAY#606,S21,606,2021-08-29T00:00:00,12.29,13.72,5.53,147.9,1630166400
SHIP#S21,DAY#607,S21,607,2021-08-30T00:00:00,12.5,13.54,5.53,144.65,1630252800
SHIP#S21,DAY#608,S21,608,2021-08-31T00:00:00,12.42,13.27,5.53,139.86,1630339200
SHIP#S21,DAY#609,S21,609,2021-09-01T00:00:00,11.63,13.06,5.53,135.97,1630425600
SHIP#S21,DAY#619,S21,619,2021-09-11T00:00:00,13.04,13.11,5.53,136.9,1631289600
SHIP#S21,DAY#622,S21,622,2021-09-14T00:00:00,12.0,12.06,5.53,117.97,1631548800
SHIP#S21,DAY#625,S21,625,2021-09-17T00:00:00,18.17,17.41,5.53,214.68,1631808000
SHIP#S21,DAY#626,S21,626,2021-09-18T00:00:00,18.24,18.13,5.53,227.7,1631894400
SHIP#S21,DAY#631,S21,631,2021-09-23T00:00:00,15.18,14.25,5.53,157.5,1632326400
SHIP#S21,DAY#632,S21,632,2021-09-24T00:00:00,15.33,14.93,5.53,169.79,1632412800
SHIP#S21,DAY#634,S21,634,2021-09-26T00:00:00,15.67,14.7,5.53,165.73,1632585600
SHIP#S21,DAY#635,S21,635,2021-09-27T00:00:00,15.8,14.7,5.53,165.73,1632672000
SHIP#S21,DAY#636,S21,636,2021-09-28T00:00:00,15.21,14.96,5.53,170.34,1632758400
SHIP#S21,DAY#637,S21,637,2021-09-29T00:00:00,15.04,14.88,5.53,168.89,1632844800
SHIP#S21,DAY#642,S21,642,2021-10-04T00:00:00,13.46,12.87,5.53,132.52,1633276800
SHIP#S21,DAY#643,S21,643,2021-10-05T00:00:00,12.88,12.21,5.53,120.59,1633363200
SHIP#S21,DAY#644,S21,644,2021-10-06T00:00:00,11.28,10.71,5.53,93.48,1633449600
SHIP#S21,DAY#645,S21,645,2021-10-07T00:00:00,11.42,10.8,5.53,95.29,1633536000
SHIP#S21,DAY#646,S21,646,2021-10-08T00:00:00,11.54,11.61,5.53,109.84,1633622400
SHIP#S21,DAY#647,S21,647,2021-10-09T00:00:00,10.88,10.78,5.53,94.83,1633708800
SHIP#S21,DAY#648,S21,648,2021-10-10T00:00:00,10.13,10.4,5.53,87.97,1633795200
SHIP#S21,DAY#649,S21,649,2021-10-11T00:00:00,10.33,10.26,5.53,85.35,1633881600
SHIP#S21,DAY#650,S21,650,2021-10-12T00:00:00,11.38,11.33,5.53,104.77,1633968000
SHIP#S21,DAY#670,S21,670,2021-11-01T00:00:00,11.25,11.1,5.53,100.57,1635696000
SHIP#S21,DAY#671,S21,671,2021-11-02T00:00:00,12.04,11.96,5.53,116.12,1635782400
SHIP#S21,DAY#672,S21,672,2021-11-03T00:00:00,12.04,12.13,5.53,119.19,1635868800
SHIP#S21,DAY#674,S21,674,2021-11-05T00:00:00,11.08,11.42,5.53,106.36,1636041600
SHIP#S21,DAY#675,S21,675,2021-11-06T00:00:00,11.83,11.88,5.53,114.67,1636128000
SHIP#S21,DAY#676,S21,676,2021-11-07T00:00:00,11.26,11.25,5.53,103.42,1636214400
SHIP#S21,DAY#677,S21,677,2021-11-08T00:00:00,11.29,11.05,5.53,99.8,1636300800
SHIP#S21,DAY#678,S21,678,2021-11-09T00:00:00,11.25,10.63,5.53,92.17,1636387200
SHIP#S21,DAY#681,S21,681,2021-11-12T00:00:00,11.74,11.45,5.53,106.9,1636646400
SHIP#S21,DAY#688,S21,688,2021-11-19T00:00:00,11.96,12.33,5.53,122.8,1637251200
SHIP#S21,DAY#691,S21,691,2021-11-22T00:00:00,12.21,12.47,5.53,125.33,1637510400
SHIP#S21,DAY#692,S21,692,2021-11-23T00:00:00,12.57,12.32,5.53,122.71,1637596800
SHIP#S21,DAY#693,S21,693,2021-11-24T00:00:00,12.63,11.98,5.53,116.57,1637683200
SHIP#S21,DAY#693,S21,693,2021-11-24T00:00:00,11.44,10.69,5.53,93.25,1637683200
SHIP#S21,DAY#694,S21,694,2021-11-25T00:00:00,11.38,10.63,5.53,92.17,1637769600
SHIP#S21,DAY#695,S21,695,2021-11-26T00:00:00,11.25,10.6,5.53,91.63,1637856000
SHIP#S21,DAY#696,S21,696,2021-11-27T00:00:00,11.22,10.86,5.53,96.23,1637942400
SHIP#S21,DAY#697,S21,697,2021-11-28T00:00:00,6.83,5.88,5.53,6.32,1638028800
SHIP#S21,DAY#698,S21,698,2021-11-29T00:00:00,3.38,2.64,5.53,-52.33,1638115200
SHIP#S21,DAY#699,S21,699,2021-11-30T00:00:00,7.79,7.73,5.53,39.66,1638201600
SHIP#S21,DAY#700,S21,700,2021-12-01T00:00:00,4.91,4.26,5.53,-22.96,1638288000
SHIP#S21,DAY#701,S21,701,2021-12-02T00:00:00,11.75,11.07,5.53,100.12,1638374400
SHIP#S21,DAY#705,S21,705,2021-12-06T00:00:00,20.6,19.9,5.53,259.62,1638720000
SHIP#S21,DAY#708,S21,708,2021-12-09T00:00:00,2.29,2.15,5.53,-61.16,1638979200
SHIP#S21,DAY#709,S21,709,2021-12-10T00:00:00,0.79,1.25,5.53,-77.43,1639065600
SHIP#S21,DAY#710,S21,710,2021-12-11T00:00:00,1.92,2.03,5.53,-63.33,1639152000
SHIP#S21,DAY#711,S21,711,2021-12-12T00:00:00,3.88,3.83,5.53,-30.69,1639238400
SHIP#S21,DAY#718,S21,718,2021-12-19T00:00:00,21.09,21.27,5.53,284.4,1639843200
SHIP#S21,DAY#721,S21,721,2021-12-22T00:00:00,16.04,15.99,5.53,188.98,1640102400
SHIP#S21,DAY#722,S21,722,2021-12-23T00:00:00,17.8,17.65,5.53,218.98,1640188800
SHIP#S21,DAY#723,S21,723,2021-12-24T00:00:00,17.92,17.27,5.53,212.04,1640275200
SHIP#S21,DAY#725,S21,725,2021-12-26T00:00:00,15.83,15.16,5.53,173.97,1640448000
SHIP#S21,DAY#727,S21,727,2021-12-28T00:00:00,15.63,15.42,5.53,178.67,1640620800
SHIP#S21,DAY#728,S21,728,2021-12-29T00:00:00,15.38,15.25,5.53,175.6,1640707200
SHIP#S21,DAY#730,S21,730,2021-12-31T00:00:00,14.88,14.8,5.53,167.56,1640880000
SHIP#S21,DAY#733,S21,733,2022-01-03T00:00:00,13.58,13.44,5.53,142.93,1641139200
SHIP#S21,DAY#737,S21,737,2022-01-07T00:00:00,11.75,11.26,5.53,103.46,1641484800
SHIP#S21,DAY#741,S21,741,2022-01-11T00:00:00,12.38,12.0,5.53,116.86,1641830400
SHIP#S21,DAY#742,S21,742,2022-01-12T00:00:00,18.17,17.66,5.53,219.16,1641916800
SHIP#S21,DAY#754,S21,754,2022-01-24T00:00:00,9.51,10.2,5.53,84.37,1642953600
SHIP#S21,DAY#762,S21,762,2022-02-01T00:00:00,9.83,10.18,5.53,83.9,1643644800
SHIP#S21,DAY#764,S21,764,2022-02-03T00:00:00,12.46,13.11,5.53,136.95,1643817600
SHIP#S21,DAY#765,S21,765,2022-02-04T00:00:00,12.0,12.19,5.53,120.32,1643904000
SHIP#S21,DAY#766,S21,766,2022-02-05T00:00:00,12.04,12.12,5.53,119.05,1643990400
SHIP#S21,DAY#767,S21,767,2022-02-06T00:00:00,12.38,12.83,5.53,131.88,1644076800
SHIP#S21,DAY#772,S21,772,2022-02-11T00:00:00,14.25,14.03,5.53,153.53,1644508800
SHIP#S21,DAY#775,S21,775,2022-02-14T00:00:00,11.96,12.33,5.53,122.89,1644768000
SHIP#S21,DAY#777,S21,777,2022-02-16T00:00:00,1.29,1.03,5.53,-81.43,1644940800
SHIP#S21,DAY#778,S21,778,2022-02-17T00:00:00,1.38,1.35,5.53,-75.65,1645027200
SHIP#S21,DAY#781,S21,781,2022-02-20T00:00:00,12.17,12.44,5.53,124.88,1645286400
SHIP#S21,DAY#783,S21,783,2022-02-22T00:00:00,12.88,12.88,5.53,132.74,1645459200
SHIP#S21,DAY#784,S21,784,2022-02-23T00:00:00,13.52,13.25,5.53,139.43,1645545600
SHIP#S21,DAY#787,S21,787,2022-02-26T00:00:00,12.96,12.7,5.53,129.56,1645804800
SHIP#S21,DAY#788,S21,788,2022-02-27T00:00:00,13.04,12.78,5.53,131.0,1645891200
SHIP#S21,DAY#791,S21,791,2022-03-02T00:00:00,13.0,12.65,5.53,128.63,1646150400
SHIP#S21,DAY#793,S21,793,2022-03-04T00:00:00,12.65,12.05,5.53,117.81,1646323200
SHIP#S21,DAY#796,S21,796,2022-03-07T00:00:00,14.72,14.93,5.53,169.88,1646582400
SHIP#S21,DAY#797,S21,797,2022-03-08T00:00:00,11.29,10.77,5.53,94.61,1646668800
SHIP#S21,DAY#812,S21,812,2022-03-23T00:00:00,13.54,13.37,5.53,141.64,1647964800
SHIP#S21,DAY#816,S21,816,2022-03-27T00:00:00,18.09,17.61,5.53,218.19,1648310400
SHIP#S21,DAY#819,S21,819,2022-03-30T00:00:00,16.56,16.37,5.53,195.87,1648569600
SHIP#S21,DAY#820,S21,820,2022-03-31T00:00:00,16.32,15.45,5.53,179.15,1648656000
SHIP#S21,DAY#821,S21,821,2022-04-01T00:00:00,16.29,15.31,5.53,176.8,1648742400
SHIP#S21,DAY#822,S21,822,2022-04-02T00:00:00,10.75,10.53,5.53,90.32,1648828800
SHIP#S21,DAY#826,S21,826,2022-04-06T00:00:00,15.92,15.25,5.53,175.53,1649174400
SHIP#S21,DAY#827,S21,827,2022-04-07T00:00:00,16.25,15.58,5.53,181.5,1649260800
SHIP#S21,DAY#828,S21,828,2022-04-08T00:00:00,16.58,16.1,5.53,191.08,1649347200
SHIP#S21,DAY#829,S21,829,2022-04-09T00:00:00,16.48,15.91,5.53,187.46,1649433600
SHIP#S21,DAY#833,S21,833,2022-04-13T00:00:00,15.88,15.4,5.53,178.33,1649779200
SHIP#S21,DAY#837,S21,837,2022-04-17T00:00:00,15.96,16.16,5.53,192.09,1650124800
SHIP#S21,DAY#839,S21,839,2022-04-19T00:00:00,17.0,16.68,5.53,201.49,1650297600
SHIP#S21,DAY#842,S21,842,2022-04-22T00:00:00,15.71,16.1,5.53,191.01,1650556800
SHIP#S21,DAY#858,S21,858,2022-05-08T00:00:00,13.88,14.4,5.53,160.35,1651939200
SHIP#S21,DAY#859,S21,859,2022-05-09T00:00:00,14.17,14.52,5.53,162.34,1652025600
SHIP#S21,DAY#864,S21,864,2022-05-14T00:00:00,13.52,13.42,5.53,142.46,1652457600
SHIP#S21,DAY#865,S21,865,2022-05-15T00:00:00,14.21,14.5,5.53,162.02,1652544000
SHIP#S21,DAY#868,S21,868,2022-05-18T00:00:00,11.88,11.76,5.53,112.5,1652803200
SHIP#S21,DAY#871,S21,871,2022-05-21T00:00:00,15.64,15.3,5.53,176.44,1653062400
SHIP#S21,DAY#872,S21,872,2022-05-22T00:00:00,15.09,15.28,5.53,176.17,1653148800
SHIP#S21,DAY#873,S21,873,2022-05-23T00:00:00,15.75,16.02,5.53,189.63,1653235200
SHIP#S21,DAY#874,S21,874,2022-05-24T00:00:00,16.17,16.49,5.53,197.94,1653321600
SHIP#S21,DAY#875,S21,875,2022-05-25T00:00:00,15.71,15.11,5.53,173.09,1653408000
SHIP#S21,DAY#875,S21,875,2022-05-25T00:00:00,15.13,14.82,5.53,167.76,1653408000
SHIP#S21,DAY#877,S21,877,2022-05-27T00:00:00,15.42,15.71,5.53,183.94,1653580800
SHIP#S21,DAY#878,S21,878,2022-05-28T00:00:00,15.39,15.61,5.53,182.13,1653667200
SHIP#S21,DAY#882,S21,882,2022-06-01T00:00:00,11.75,11.5,5.53,107.8,1654012800
SHIP#S21,DAY#883,S21,883,2022-06-02T00:00:00,9.29,9.03,5.53,63.16,1654099200
SHIP#S21,DAY#886,S21,886,2022-06-05T00:00:00,12.75,12.88,5.53,132.88,1654358400
SHIP#S21,DAY#900,S21,900,2022-06-19T00:00:00,12.87,13.71,5.53,147.79,1655568000
SHIP#S21,DAY#901,S21,901,2022-06-20T00:00:00,12.92,13.46,5.53,143.27,1655654400
SHIP#S21,DAY#902,S21,902,2022-06-21T00:00:00,12.88,13.48,5.53,143.63,1655740800
SHIP#S21,DAY#903,S21,903,2022-06-22T00:00:00,9.42,10.05,5.53,81.64,1655827200
SHIP#S21,DAY#960,S21,960,2022-08-18T00:00:00,8.42,8.76,5.53,58.26,1660752000
SHIP#S21,DAY#961,S21,961,2022-08-19T00:00:00,2.67,2.98,5.53,-46.12,1660838400
SHIP#S21,DAY#962,S21,962,2022-08-20T00:00:00,4.17,4.86,5.53,-12.14,1660924800
SHIP#S21,DAY#967,S21,967,2022-08-25T00:00:00,17.08,17.03,5.53,207.75,1661356800
SHIP#S21,DAY#970,S21,970,2022-08-28T00:00:00,17.92,17.09,5.53,208.79,1661616000
SHIP#S21,DAY#971,S21,971,2022-08-29T00:00:00,16.83,16.98,5.53,206.89,1661702400
SHIP#S21,DAY#978,S21,978,2022-09-05T00:00:00,17.96,17.39,5.53,214.26,1662307200
SHIP#S21,DAY#980,S21,980,2022-09-07T00:00:00,18.08,17.51,5.53,216.42,1662480000
SHIP#S21,DAY#982,S21,982,2022-09-09T00:00:00,17.72,17.44,5.53,215.25,1662652800
SHIP#S21,DAY#983,S21,983,2022-09-10T00:00:00,18.25,17.61,5.53,218.32,1662739200
SHIP#S21,DAY#1000,S21,1000,2022-09-27T00:00:00,11.0,10.64,5.53,92.26,1664208000
SHIP#S21,DAY#1009,S21,1009,2022-10-06T00:00:00,3.63,3.17,5.53,-42.71,1664985600
SHIP#S21,DAY#1014,S21,1014,2022-10-11T00:00:00,12.3,11.7,5.53,111.42,1665417600
SHIP#S21,DAY#1015,S21,1015,2022-10-12T00:00:00,12.0,12.2,5.53,120.45,1665504000
SHIP#S21,DAY#1016,S21,1016,2022-10-13T00:00:00,14.87,14.04,5.53,153.8,1665590400
SHIP#S21,DAY#1017,S21,1017,2022-10-14T00:00:00,15.92,15.29,5.53,176.39,1665676800
SHIP#S21,DAY#1018,S21,1018,2022-10-15T00:00:00,15.58,14.89,5.53,169.16,1665763200
SHIP#S21,DAY#1018,S21,1018,2022-10-15T00:00:00,15.65,15.46,5.53,179.37,1665763200
SHIP#S21,DAY#1019,S21,1019,2022-10-16T00:00:00,15.58,14.88,5.53,168.98,1665849600
SHIP#S21,DAY#1020,S21,1020,2022-10-17T00:00:00,15.65,15.28,5.53,176.21,1665936000
SHIP#S21,DAY#1021,S21,1021,2022-10-18T00:00:00,16.67,16.03,5.53,189.68,1666022400
SHIP#S21,DAY#1022,S21,1022,2022-10-19T00:00:00,17.0,16.34,5.53,195.28,1666108800
SHIP#S21,DAY#1023,S21,1023,2022-10-20T00:00:00,16.39,15.72,5.53,184.16,1666195200
SHIP#S21,DAY#1027,S21,1027,2022-10-24T00:00:00,14.71,14.18,5.53,156.28,1666540800
SHIP#S21,DAY#1028,S21,1028,2022-10-25T00:00:00,14.38,13.54,5.53,144.81,1666627200
SHIP#S21,DAY#1029,S21,1029,2022-10-26T00:00:00,14.21,14.74,5.53,166.41,1666713600
SHIP#S21,DAY#1033,S21,1033,2022-10-30T00:00:00,11.39,10.97,5.53,98.31,1667059200
SHIP#S21,DAY#1034,S21,1034,2022-10-31T00:00:00,11.71,11.38,5.53,105.59,1667145600
SHIP#S21,DAY#1047,S21,1047,2022-11-13T00:00:00,14.08,13.8,5.53,149.51,1668268800
SHIP#S21,DAY#1048,S21,1048,2022-11-14T00:00:00,11.13,10.25,5.53,85.35,1668355200
SHIP#S21,DAY#1051,S21,1051,2022-11-17T00:00:00,16.48,16.0,5.53,189.27,1668614400
SHIP#S21,DAY#1052,S21,1052,2022-11-18T00:00:00,16.29,15.5,5.53,180.23,1668700800
SHIP#S21,DAY#1053,S21,1053,2022-11-19T00:00:00,16.16,15.34,5.53,177.34,1668787200
SHIP#S21,DAY#1054,S21,1054,2022-11-20T00:00:00,16.5,15.39,5.53,178.24,1668873600
SHIP#S21,DAY#1056,S21,1056,2022-11-22T00:00:00,16.36,15.61,5.53,182.22,1669046400
SHIP#S21,DAY#1057,S21,1057,2022-11-23T00:00:00,16.54,15.97,5.53,188.64,1669132800
SHIP#S21,DAY#1058,S21,1058,2022-11-24T00:00:00,16.6,16.16,5.53,192.07,1669219200
SHIP#S21,DAY#1059,S21,1059,2022-11-25T00:00:00,16.67,16.05,5.53,190.17,1669305600
SHIP#S21,DAY#1069,S21,1069,2022-12-05T00:00:00,15.04,14.71,5.53,165.77,1670169600
SHIP#S21,DAY#1076,S21,1076,2022-12-12T00:00:00,4.96,4.49,5.53,-18.94,1670774400
SHIP#S21,DAY#1082,S21,1082,2022-12-18T00:00:00,11.0,10.61,5.53,91.76,1671292800
SHIP#S21,DAY#1083,S21,1083,2022-12-19T00:00:00,2.03,1.81,5.53,-67.33,1671379200
SHIP#S21,DAY#1084,S21,1084,2022-12-20T00:00:00,9.88,9.2,5.53,66.32,1671465600
SHIP#S21,DAY#1088,S21,1088,2022-12-24T00:00:00,10.4,9.83,5.53,77.75,1671811200
SHIP#S21,DAY#1101,S21,1101,2023-01-06T00:00:00,16.88,16.27,5.53,193.97,1672934400
SHIP#S21,DAY#1102,S21,1102,2023-01-07T00:00:00,14.29,13.89,5.53,151.13,1673020800
SHIP#S21,DAY#1103,S21,1103,2023-01-08T00:00:00,13.32,13.32,5.53,140.83,1673107200
SHIP#S21,DAY#1104,S21,1104,2023-01-09T00:00:00,13.38,13.56,5.53,145.08,1673193600
SHIP#S21,DAY#1105,S21,1105,2023-01-10T00:00:00,13.23,12.82,5.53,131.61,1673280000
SHIP#S21,DAY#1106,S21,1106,2023-01-11T00:00:00,13.33,13.39,5.53,142.01,1673366400
SHIP#S21,DAY#1107,S21,1107,2023-01-12T00:00:00,13.25,12.81,5.53,131.61,1673452800
SHIP#S21,DAY#1108,S21,1108,2023-01-13T00:00:00,13.13,12.14,5.53,119.5,1673539200
SHIP#S21,DAY#1109,S21,1109,2023-01-14T00:00:00,12.88,12.92,5.53,133.51,1673625600
SHIP#S21,DAY#1110,S21,1110,2023-01-15T00:00:00,12.63,12.1,5.53,118.69,1673712000
SHIP#S21,DAY#1111,S21,1111,2023-01-16T00:00:00,12.79,12.56,5.53,127.01,1673798400
SHIP#S21,DAY#1114,S21,1114,2023-01-19T00:00:00,13.0,12.26,5.53,121.58,1674057600
SHIP#S21,DAY#1115,S21,1115,2023-01-20T00:00:00,12.5,12.59,5.53,127.55,1674144000
SHIP#S21,DAY#1122,S21,1122,2023-01-27T00:00:00,12.5,12.04,5.53,117.56,1674748800
SHIP#S21,DAY#1128,S21,1128,2023-02-02T00:00:00,13.54,12.76,5.53,130.57,1675267200
SHIP#S21,DAY#1129,S21,1129,2023-02-03T00:00:00,13.67,12.99,5.53,134.73,1675353600
SHIP#S21,DAY#1130,S21,1130,2023-02-04T00:00:00,13.5,12.55,5.53,126.87,1675440000
SHIP#S21,DAY#1131,S21,1131,2023-02-05T00:00:00,13.48,12.6,5.53,127.77,1675526400
SHIP#S21,DAY#1132,S21,1132,2023-02-06T00:00:00,13.25,13.07,5.53,136.18,1675612800
SHIP#S21,DAY#1133,S21,1133,2023-02-07T00:00:00,11.67,11.27,5.53,103.74,1675699200
