ship,noon_day,voyage,rpm,stw,daily_foc_vlsfo,expected_foc,speed_loss_pct,fuel_type,hours_full_speed,wind_scale,cargo_on_board,load_condition,maintenance_cycle
S9,986.0,41.0,54.3,15.36,77.57,16.71,8.08,HSHFO,25.0,3.0,77753.0,laden,0
S9,988.0,41.0,55.1,14.4,86.02,16.71,13.82,HSHFO,25.0,3.0,77753.0,laden,0
S9,989.0,41.0,55.1,15.96,77.5,16.71,4.49,HSHFO,24.0,4.0,77753.0,laden,0
S9,990.0,41.0,54.9,15.6,78.14,16.71,6.64,HSHFO,25.0,4.0,77753.0,laden,0
S9,993.0,41.0,55.1,16.17,75.9,16.71,3.23,HSHFO,24.0,3.0,77753.0,laden,0
S9,994.0,41.0,54.9,15.96,75.8,16.71,4.49,HSHFO,24.0,4.0,77753.0,laden,0
S9,995.0,41.0,55.1,15.92,78.7,16.71,4.73,HSHFO,24.0,3.0,77753.0,laden,0
S9,1000.0,41.0,45.0,12.08,46.8,13.7,11.82,HSHFO,24.0,4.0,77753.0,laden,0
S9,1001.0,41.0,45.0,12.46,46.2,13.7,9.05,HSHFO,24.0,3.0,77753.0,laden,0
S9,1002.0,41.0,45.0,12.48,46.43,13.7,8.91,HSHFO,23.0,4.0,77753.0,laden,0
S9,1003.0,41.0,45.6,12.83,48.0,13.7,6.35,HSHFO,24.0,3.0,77753.0,laden,0
S9,1004.0,41.0,49.1,13.71,58.9,14.78,7.24,HSHFO,24.0,3.0,77753.0,laden,0
S9,1005.0,41.0,52.2,14.61,70.54,15.71,7.0,HSHFO,23.0,3.0,77753.0,laden,0
S9,1010.0,41.0,46.2,13.08,49.0,13.7,4.53,HSHFO,24.0,4.0,77753.0,laden,0
S9,1014.0,41.0,43.0,11.96,40.7,13.08,8.56,HSHFO,24.0,3.0,77753.0,laden,0
S9,1018.0,41.0,42.1,11.25,39.7,13.08,13.99,HSHFO,24.0,4.0,77753.0,laden,0
S9,1019.0,41.0,42.1,11.74,37.77,13.08,10.24,HSHFO,23.0,4.0,77753.0,laden,0
S9,1020.0,41.0,42.2,11.67,37.3,13.08,10.78,HSHFO,24.0,4.0,77753.0,laden,0
S9,1021.0,41.0,42.0,11.92,37.1,13.08,8.87,HSHFO,24.0,4.0,77753.0,laden,0
S9,1022.0,41.0,41.8,12.09,36.83,11.96,-1.09,HSHFO,23.0,3.0,77753.0,laden,0
S9,1023.0,41.0,37.0,10.5,22.6,11.46,8.38,HSHFO,24.0,3.0,77753.0,laden,0
S9,1027.0,41.0,43.0,12.29,36.9,13.08,6.04,HSHFO,24.0,3.0,77753.0,laden,0
S9,1028.0,41.0,43.0,12.33,36.6,13.08,5.73,HSHFO,24.0,3.0,77753.0,laden,0
S9,1034.0,41.0,37.0,10.33,25.7,11.46,9.86,HSHFO,24.0,3.0,54062.0,laden,0
S9,1060.0,42.0,57.0,16.5,84.0,18.04,8.54,HSHFO,24.0,4.0,118712.0,laden,0
S9,1061.0,42.0,57.0,16.36,76.51,18.04,9.31,HSHFO,25.0,4.0,118712.0,laden,0
S9,1075.0,42.0,61.1,17.84,92.35,18.21,2.03,HSHFO,25.0,4.0,118712.0,laden,0
S9,1077.0,42.0,61.1,17.79,92.8,18.21,2.31,HSHFO,24.0,4.0,118712.0,laden,0
S9,1079.0,42.0,61.1,17.56,93.41,18.21,3.57,HSHFO,25.0,4.0,118712.0,laden,0
S9,1080.0,42.0,61.1,17.42,94.1,18.21,4.34,HSHFO,24.0,3.0,118712.0,laden,0
S9,1084.0,42.0,61.1,17.25,98.2,18.21,5.27,HSHFO,24.0,4.0,118712.0,laden,0
S9,1086.0,42.0,61.1,17.0,99.7,18.21,6.64,HSHFO,24.0,3.0,118712.0,laden,0
S9,1087.0,42.0,60.0,17.3,90.47,18.21,5.0,HSHFO,23.0,4.0,118712.0,laden,0
S9,1088.0,42.0,57.0,16.63,77.4,18.04,7.82,HSHFO,24.0,3.0,118712.0,laden,0
S9,1089.0,42.0,57.0,16.67,77.2,18.04,7.59,HSHFO,24.0,3.0,118712.0,laden,0
S9,1090.0,42.0,55.2,16.08,62.1,16.71,3.77,HSHFO,24.0,4.0,118712.0,laden,0
S9,1112.0,42.0,61.0,17.46,94.5,18.21,4.12,HSHFO,24.0,4.0,100355.0,laden,0
S9,1113.0,42.0,60.9,18.24,88.03,18.21,-0.16,HSHFO,25.0,4.0,100355.0,laden,0
S9,1115.0,42.0,60.7,18.13,87.6,18.21,0.44,HSHFO,24.0,4.0,100355.0,laden,0
S9,1117.0,42.0,60.9,17.79,88.4,18.21,2.31,HSHFO,24.0,4.0,100355.0,laden,0
S9,1118.0,42.0,61.0,17.63,89.2,18.21,3.19,HSHFO,24.0,4.0,100355.0,laden,0
S9,1119.0,42.0,59.8,17.21,88.3,18.04,4.6,HSHFO,24.0,4.0,100355.0,laden,0
S9,1120.0,42.0,60.0,17.13,89.7,18.21,5.93,HSHFO,24.0,4.0,100355.0,laden,0
S9,1121.0,42.0,56.2,16.0,78.16,16.71,4.25,HSHFO,23.0,4.0,100355.0,laden,0
S9,1122.0,42.0,64.2,18.33,111.4,18.96,3.32,HSHFO,24.0,4.0,100355.0,laden,0
S9,1125.0,42.0,65.0,18.46,117.0,18.96,2.64,HSHFO,24.0,4.0,100355.0,laden,0
S9,1125.0,42.0,65.0,19.17,117.39,18.96,-1.11,HSHFO,23.0,3.0,100355.0,laden,0
S9,1126.0,42.0,65.0,18.71,114.1,18.96,1.32,HSHFO,24.0,3.0,100355.0,laden,0
S9,1130.0,42.0,63.9,18.39,109.15,18.96,3.01,HSHFO,23.0,3.0,100355.0,laden,0
S9,1132.0,42.0,61.9,17.79,99.2,18.21,2.31,HSHFO,24.0,4.0,100355.0,laden,0
S9,1141.0,42.0,68.0,19.57,135.03,19.92,1.76,HSHFO,23.0,4.0,59241.0,laden,0
S9,1142.0,42.0,67.1,19.92,126.8,19.92,0.0,HSHFO,24.0,4.0,59241.0,laden,0
S9,1144.0,42.0,43.5,10.46,46.5,13.08,20.03,HSHFO,24.0,4.0,59241.0,laden,0
S9,1145.0,42.0,38.6,11.04,29.3,11.46,3.66,HSHFO,24.0,3.0,59241.0,laden,0
S9,1146.0,42.0,37.1,10.79,25.6,11.46,5.85,HSHFO,24.0,4.0,59241.0,laden,0
S10,8.0,22.0,64.3,18.57,55.49,19.74,5.93,VLSFO,23.0,4.0,124916.0,laden,0
S10,8.0,22.0,64.3,18.57,55.49,19.74,5.93,VLSFO,23.0,4.0,124916.0,laden,0
S10,9.0,22.0,66.1,19.33,112.19,19.92,2.96,HSHFO,24.0,4.0,124916.0,laden,0
S10,10.0,22.0,66.6,19.0,114.35,19.92,4.62,HSHFO,25.0,3.0,124916.0,laden,0
S10,11.0,22.0,66.5,19.13,111.4,19.92,3.97,HSHFO,24.0,4.0,124916.0,laden,0
S10,12.0,22.0,65.9,19.0,112.28,19.74,3.75,HSHFO,25.0,4.0,124916.0,laden,0
S10,13.0,22.0,65.1,18.63,111.36,19.74,5.62,HSHFO,24.0,3.0,124916.0,laden,0
S10,14.0,22.0,64.2,18.44,112.79,19.74,6.59,HSHFO,25.0,2.0,124916.0,laden,0
S10,27.0,22.0,64.5,19.74,71.74,19.74,0.0,HSHFO,23.0,3.0,79084.0,laden,0
S10,28.0,22.0,65.0,19.75,100.9,19.74,-0.05,HSHFO,24.0,4.0,79084.0,laden,0
S10,29.0,22.0,64.7,19.78,102.24,19.74,-0.2,HSHFO,23.0,3.0,79084.0,laden,0
S10,34.0,22.0,48.4,13.75,55.15,15.71,12.48,HSHFO,24.0,4.0,79084.0,laden,0
S10,35.0,22.0,44.3,12.87,23.49,13.22,2.65,HSHFO,23.0,3.0,79084.0,laden,0
S10,42.0,22.0,66.4,19.67,121.27,19.92,1.26,HSHFO,24.0,4.0,56996.0,laden,0
S10,46.0,23.0,40.5,12.35,24.77,12.35,0.0,HSHFO,23.0,4.0,71317.0,laden,0
S10,47.0,23.0,40.5,12.35,24.77,12.35,0.0,HSHFO,23.0,4.0,71317.0,laden,0
S10,59.0,23.0,54.4,16.5,57.08,17.04,3.17,HSHFO,23.5,4.0,78904.0,laden,0
S10,62.0,23.0,41.8,11.7,32.21,12.35,5.26,HSHFO,24.0,3.0,78904.0,laden,0
S10,66.0,23.0,55.0,18.52,112.44,17.04,-8.69,HSHFO,25.0,4.0,119612.0,laden,0
S10,70.0,23.0,50.5,16.04,73.38,15.71,-2.1,HSHFO,25.0,4.0,119612.0,laden,0
S10,72.0,23.0,42.3,10.6,30.1,13.22,19.82,HSHFO,25.0,3.0,119612.0,laden,0
S10,73.0,23.0,48.0,9.6,19.13,15.71,38.89,VLSFO,24.0,3.0,119612.0,laden,0
S10,91.0,23.0,60.0,17.1,80.71,18.83,9.19,HSHFO,23.0,3.0,91043.0,laden,0
S10,92.0,23.0,59.0,17.4,81.03,18.2,4.4,HSHFO,24.0,4.0,91043.0,laden,0
S10,93.0,23.0,59.0,17.9,76.26,18.2,1.65,HSHFO,24.0,4.0,91043.0,laden,0
S10,94.0,23.0,59.0,18.2,80.99,18.2,0.0,HSHFO,24.0,3.0,91043.0,laden,0
S10,95.0,23.0,59.0,17.3,82.81,18.2,4.95,HSHFO,23.0,4.0,91043.0,laden,0
S10,96.0,23.0,51.0,15.5,63.97,16.0,3.12,HSHFO,24.0,2.0,91043.0,laden,0
S10,97.0,23.0,49.0,14.5,50.09,15.71,7.7,HSHFO,23.0,3.0,91043.0,laden,0
S10,98.0,23.0,43.0,11.2,18.16,13.22,15.28,HSHFO,23.9,3.0,91043.0,laden,0
S10,105.0,23.0,56.0,16.45,70.64,17.04,3.46,HSHFO,24.0,4.0,86538.0,laden,0
S10,106.0,23.0,56.0,16.67,71.73,17.04,2.17,HSHFO,24.0,2.0,86538.0,laden,0
S10,110.0,23.0,61.0,17.9,98.85,18.83,4.94,HSHFO,24.0,4.0,73580.0,laden,0
S10,113.0,24.0,42.0,11.78,34.01,13.22,10.89,HSHFO,23.0,3.0,80286.0,laden,0
S10,134.0,24.0,41.0,11.8,29.92,12.35,4.45,HSHFO,24.0,4.0,98730.0,laden,0
S10,135.0,24.0,42.0,11.96,29.87,13.22,9.53,HSHFO,24.0,2.0,98730.0,laden,0
S10,136.0,24.0,41.0,11.8,31.09,12.35,4.45,HSHFO,24.0,4.0,98730.0,laden,0
S10,140.0,24.0,63.0,18.0,62.51,19.74,8.81,HSHFO,25.0,4.0,124457.0,laden,0
S10,147.0,24.0,65.0,18.0,89.56,19.74,8.81,HSHFO,24.0,3.0,124457.0,laden,0
S10,168.0,24.0,38.0,8.1,17.79,11.17,27.48,VLSFO,24.0,4.0,61017.0,laden,0
S10,176.0,24.0,43.0,12.9,37.11,13.22,2.42,HSHFO,24.0,4.0,69552.0,laden,0
S10,191.0,25.0,58.0,11.7,81.12,18.2,35.71,HSHFO,24.0,4.0,91617.0,laden,0
S10,196.0,25.0,43.0,10.5,35.63,13.22,20.57,HSHFO,24.0,3.0,102474.0,laden,0
S10,198.0,25.0,47.0,13.1,44.17,14.0,6.43,HSHFO,24.0,3.0,102474.0,laden,0
S10,226.0,25.0,57.1,17.0,74.24,18.2,6.59,HSHFO,24.0,4.0,95425.0,laden,0
S10,229.0,25.0,40.0,12.0,28.62,12.35,2.83,HSHFO,24.0,3.0,95425.0,laden,0
S10,230.0,25.0,41.4,11.9,31.69,12.35,3.64,HSHFO,23.0,2.0,95425.0,laden,0
S10,231.0,25.0,41.7,11.8,24.4,12.35,4.45,HSHFO,24.0,3.0,95425.0,laden,0
S10,239.0,25.0,57.7,17.4,60.8,18.2,4.4,HSHFO,24.0,4.0,109076.0,laden,0
S10,240.0,25.0,57.2,17.2,75.12,18.2,5.49,HSHFO,24.0,3.0,109076.0,laden,0
S10,241.0,25.0,56.5,13.8,71.4,17.04,19.01,HSHFO,24.0,3.0,109076.0,laden,0
S10,245.0,25.0,51.8,15.7,47.62,16.0,1.88,HSHFO,22.3,3.0,73693.0,laden,0
S10,246.0,25.0,44.6,12.4,40.13,13.22,6.2,HSHFO,24.0,3.0,73693.0,laden,0
S10,264.0,26.0,49.0,13.9,43.68,15.71,11.52,HSHFO,25.0,4.0,10608.0,ballast,0
S10,277.0,26.0,38.9,10.4,25.07,11.17,6.89,HSHFO,24.0,2.0,92144.0,laden,0
S10,287.0,26.0,40.9,9.0,16.64,12.35,27.13,HSHFO,22.5,3.0,99933.0,laden,0
S10,292.0,26.0,63.0,17.9,98.95,19.74,9.32,HSHFO,24.0,4.0,120210.0,laden,0
S10,293.0,26.0,63.0,18.3,97.97,19.74,7.29,HSHFO,25.0,3.0,120210.0,laden,0
S10,294.0,26.0,63.0,18.3,95.83,19.74,7.29,HSHFO,25.0,4.0,120210.0,laden,0
S10,295.0,26.0,63.0,18.0,96.68,19.74,8.81,HSHFO,24.0,3.0,120210.0,laden,0
S10,296.0,26.0,61.2,17.2,84.97,18.83,8.66,HSHFO,25.0,3.0,120210.0,laden,0
S10,312.0,26.0,62.8,19.2,92.38,18.83,-1.96,HSHFO,24.0,3.0,102182.0,laden,0
S10,312.0,26.0,62.8,19.2,92.38,18.83,-1.96,HSHFO,24.0,3.0,102182.0,laden,0
S10,315.0,26.0,59.3,17.9,80.81,18.2,1.65,HSHFO,24.0,3.0,102182.0,laden,0
S10,316.0,26.0,56.0,11.8,70.4,17.04,30.75,HSHFO,23.0,2.0,102182.0,laden,0
S10,351.0,27.0,67.1,19.08,119.0,19.92,4.22,HSHFO,24.0,4.0,106912.0,laden,0
S10,352.0,27.0,66.9,19.54,116.07,19.92,1.91,HSHFO,24.0,3.0,106912.0,laden,0
S10,356.0,27.0,62.6,17.44,57.72,18.83,7.38,HSHFO,25.0,3.0,125903.0,laden,0
S10,358.0,27.0,61.0,17.76,87.68,18.83,5.68,HSHFO,25.0,4.0,125903.0,laden,0
S10,359.0,27.0,60.0,17.63,87.24,18.83,6.37,HSHFO,24.0,4.0,125903.0,laden,0
S10,360.0,27.0,61.5,17.36,89.32,18.83,7.81,HSHFO,25.0,4.0,125903.0,laden,0
S10,361.0,27.0,49.1,13.92,51.47,15.71,11.39,HSHFO,24.0,4.0,125903.0,laden,0
S10,362.0,27.0,47.7,13.72,45.16,14.0,2.0,HSHFO,25.0,2.0,125903.0,laden,0
S10,373.0,27.0,43.7,13.17,37.15,13.22,0.38,VLSFO,23.0,3.0,83884.0,laden,0
S10,377.0,27.0,64.0,19.38,99.0,19.74,1.82,HSHFO,24.0,3.0,93739.0,laden,0
S10,378.0,27.0,64.0,19.39,96.83,19.74,1.77,HSHFO,23.0,4.0,93739.0,laden,0
S10,381.0,27.0,43.7,12.63,36.1,13.22,4.46,HSHFO,24.0,4.0,93739.0,laden,0
S10,383.0,27.0,42.8,12.71,30.1,13.22,3.86,HSHFO,24.0,2.0,93739.0,laden,0
S10,384.0,27.0,44.5,13.22,39.86,13.22,0.0,VLSFO,23.0,2.0,93739.0,laden,0
S10,387.0,27.0,53.9,16.0,58.11,16.0,0.0,HSHFO,23.5,4.0,80175.0,laden,0
S10,389.0,27.0,44.8,12.25,43.0,13.22,7.34,HSHFO,24.0,2.0,80175.0,laden,0
S10,390.0,27.0,40.2,11.21,30.3,12.35,9.23,HSHFO,24.0,4.0,80175.0,laden,0
S10,399.0,28.0,42.0,11.87,27.23,13.22,10.21,HSHFO,23.0,4.0,87726.0,laden,0
S10,410.0,28.0,47.5,13.79,45.1,14.0,1.5,HSHFO,24.0,3.0,98394.0,laden,0
S10,414.0,28.0,63.5,18.32,100.7,19.74,7.19,HSHFO,25.0,3.0,120823.0,laden,0
S10,416.0,28.0,63.9,18.75,100.2,19.74,5.02,HSHFO,24.0,4.0,120823.0,laden,0
S10,417.0,28.0,64.3,18.92,101.86,19.74,4.15,HSHFO,25.0,4.0,120823.0,laden,0
S10,418.0,28.0,62.0,18.0,94.7,18.83,4.41,HSHFO,24.0,4.0,120823.0,laden,0
S10,419.0,28.0,62.3,17.96,95.81,18.83,4.62,HSHFO,25.0,4.0,120823.0,laden,0
S10,420.0,28.0,59.9,17.46,86.4,18.2,4.07,HSHFO,24.0,4.0,120823.0,laden,0
S10,421.0,28.0,60.5,17.76,75.94,18.83,5.68,HSHFO,25.0,4.0,120823.0,laden,0
S10,441.0,28.0,62.5,18.83,88.9,18.83,0.0,HSHFO,24.0,4.0,108565.0,laden,0
S10,442.0,28.0,63.1,18.91,89.63,19.74,4.2,HSHFO,23.0,4.0,108565.0,laden,0
S10,443.0,28.0,61.9,18.71,86.9,18.83,0.64,HSHFO,24.0,4.0,108565.0,laden,0
S10,444.0,28.0,62.8,18.83,90.3,18.83,0.0,HSHFO,24.0,4.0,108565.0,laden,0
S10,445.0,28.0,62.5,18.48,91.3,18.83,1.86,HSHFO,23.0,3.0,108566.0,laden,0
S10,446.0,28.0,58.8,17.46,61.4,18.2,4.07,VLSFO,24.0,3.0,108565.0,laden,0
S10,458.0,28.0,41.7,11.79,32.0,12.35,4.53,HSHFO,24.0,4.0,83580.0,laden,0
S10,458.0,28.0,42.0,12.39,31.3,13.22,6.28,HSHFO,23.0,3.0,83580.0,laden,0
S10,464.0,29.0,50.3,15.71,38.79,15.71,0.0,HSHFO,24.5,4.0,74681.0,laden,0
S10,477.0,29.0,52.5,15.46,58.5,16.0,3.37,HSHFO,24.0,4.0,99040.0,laden,0
S10,478.0,29.0,49.0,14.46,48.4,15.71,7.96,HSHFO,24.0,3.0,99040.0,laden,0
S10,482.0,29.0,69.9,19.63,138.1,19.63,0.0,HSHFO,24.0,3.0,123373.0,laden,0
S10,485.0,29.0,69.7,19.4,136.8,19.63,1.17,HSHFO,25.0,4.0,123373.0,laden,0
S10,487.0,29.0,66.1,18.72,111.26,19.92,6.02,HSHFO,25.0,4.0,123373.0,laden,0
S10,507.0,29.0,61.2,17.92,91.2,18.83,4.83,HSHFO,24.0,3.0,100764.0,laden,0
S10,508.0,29.0,59.1,17.87,85.46,18.2,1.81,HSHFO,23.0,3.0,100764.0,laden,0
S10,512.0,29.0,56.3,16.91,78.57,17.04,0.76,HSHFO,23.0,1.0,100764.0,laden,0
S10,538.0,30.0,39.8,11.0,26.6,12.35,10.93,HSHFO,24.0,4.0,93188.0,laden,0
S10,539.0,30.0,40.4,11.56,28.05,12.35,6.4,HSHFO,22.5,3.0,93188.0,laden,0
S10,546.0,30.0,55.7,15.96,53.3,17.04,6.34,HSHFO,24.0,4.0,103586.0,laden,0
S10,555.0,30.0,71.2,19.56,123.17,19.63,0.36,HSHFO,25.0,3.0,123727.0,laden,0
S10,573.0,30.0,62.5,18.92,92.2,18.83,-0.48,HSHFO,24.0,4.0,99786.0,laden,0
S10,587.0,30.0,48.4,14.48,49.98,15.71,7.83,HSHFO,23.0,4.0,85977.0,laden,0
S10,605.0,31.0,59.5,17.71,74.6,18.2,2.69,HSHFO,24.0,2.0,99524.0,laden,0
S10,606.0,31.0,58.9,17.42,80.2,18.2,4.29,HSHFO,24.0,3.0,99524.0,laden,0
S10,607.0,31.0,68.0,19.79,117.6,19.92,0.65,HSHFO,24.0,4.0,99524.0,laden,0
S10,617.0,31.0,48.4,13.58,32.4,15.71,13.56,HSHFO,24.0,3.0,121600.0,laden,0
S10,632.0,31.0,61.4,18.04,86.79,18.83,4.2,HSHFO,24.0,2.0,99462.0,laden,0
S10,633.0,31.0,62.4,18.61,87.82,18.83,1.17,HSHFO,23.0,4.0,99462.0,laden,0
S10,634.0,31.0,62.6,18.75,87.33,18.83,0.42,HSHFO,24.0,4.0,99462.0,laden,0
S10,637.0,31.0,62.1,18.5,88.9,18.83,1.75,HSHFO,24.0,3.0,99462.0,laden,0
S10,643.0,31.0,63.5,19.17,94.56,19.74,2.89,HSHFO,24.0,3.0,83764.0,laden,0
S10,655.0,32.0,41.5,12.17,31.12,12.35,1.46,VLSFO,23.0,3.0,92613.0,laden,0
S10,667.0,32.0,55.8,17.08,74.61,17.04,-0.23,HSHFO,24.0,2.0,97032.0,laden,0
S10,671.0,32.0,66.9,18.96,114.25,19.92,4.82,HSHFO,25.0,3.0,125481.0,laden,0
S10,672.0,32.0,67.5,18.92,116.3,19.92,5.02,HSHFO,25.0,3.0,125481.0,laden,0
S10,673.0,32.0,67.0,18.88,117.36,19.92,5.22,HSHFO,24.0,3.0,125481.0,laden,0
S10,674.0,32.0,67.1,19.92,115.6,19.92,0.0,HSHFO,25.0,4.0,125481.0,laden,0
S10,675.0,32.0,67.2,18.96,117.6,19.92,4.82,HSHFO,24.0,3.0,125481.0,laden,0
S10,676.0,32.0,67.5,19.16,115.96,19.92,3.82,HSHFO,25.0,1.0,125481.0,laden,0
S10,693.0,32.0,61.6,19.0,96.79,18.83,-0.9,HSHFO,23.0,3.0,93731.0,laden,0
S10,694.0,32.0,64.7,18.83,100.45,19.74,4.61,HSHFO,24.0,3.0,93731.0,laden,0
S10,695.0,32.0,61.7,18.78,95.21,18.83,0.27,HSHFO,23.0,3.0,93731.0,laden,0
S10,696.0,32.0,65.8,18.54,98.44,19.74,6.08,HSHFO,24.0,3.0,93731.0,laden,0
S10,697.0,32.0,62.8,18.48,97.6,18.83,1.86,HSHFO,23.0,4.0,93731.0,laden,0
S10,705.0,32.0,62.8,17.46,93.55,18.83,7.28,HSHFO,24.0,4.0,88409.0,laden,0
S10,725.0,33.0,42.3,12.29,23.45,13.22,7.03,HSHFO,24.0,4.0,92265.0,laden,0
S10,734.0,33.0,66.9,18.92,112.42,19.92,5.02,HSHFO,25.0,4.0,120793.0,laden,0
S10,736.0,33.0,66.0,18.68,112.92,19.92,6.22,HSHFO,25.0,4.0,120793.0,laden,0
S10,737.0,33.0,48.2,13.71,46.86,15.71,12.73,HSHFO,24.0,2.0,120793.0,laden,0
S10,739.0,33.0,45.1,12.63,39.86,14.0,9.79,HSHFO,24.0,4.0,120793.0,laden,0
S10,741.0,33.0,38.7,10.54,26.63,11.17,5.64,HSHFO,24.0,2.0,120793.0,laden,0
S10,758.0,33.0,63.6,18.52,96.05,19.74,6.18,HSHFO,23.0,4.0,106221.0,laden,0
S10,760.0,33.0,64.2,18.44,100.94,19.74,6.59,HSHFO,23.0,4.0,106221.0,laden,0
S10,761.0,33.0,66.8,19.0,118.02,19.92,4.62,HSHFO,24.0,3.0,106221.0,laden,0
S10,762.0,33.0,70.0,19.44,135.53,19.63,0.97,HSHFO,23.0,2.0,106221.0,laden,0
S10,769.0,33.0,61.9,18.38,94.77,18.83,2.39,HSHFO,24.0,4.0,82459.0,laden,0
S10,794.0,34.0,65.7,19.0,113.91,19.74,3.75,HSHFO,25.0,4.0,125370.0,laden,0
S10,797.0,34.0,62.1,17.5,95.33,18.83,7.06,HSHFO,24.0,2.0,125370.0,laden,0
S10,798.0,34.0,62.0,17.32,94.6,18.83,8.02,HSHFO,25.0,4.0,125370.0,laden,0
S10,799.0,34.0,62.0,17.52,94.71,18.83,6.96,HSHFO,25.0,2.0,125370.0,laden,0
S10,800.0,34.0,44.8,12.67,23.87,13.22,4.16,HSHFO,24.0,4.0,125370.0,laden,0
S10,814.0,34.0,61.9,18.22,105.95,18.83,3.24,HSHFO,23.0,3.0,91601.0,laden,0
S10,815.0,34.0,62.1,18.17,90.45,18.83,3.51,HSHFO,24.0,4.0,91601.0,laden,0
S10,816.0,34.0,61.9,18.39,88.09,18.83,2.34,HSHFO,23.0,4.0,91601.0,laden,0
S10,817.0,34.0,62.0,18.38,88.4,18.83,2.39,HSHFO,24.0,2.0,91601.0,laden,0
S10,818.0,34.0,62.1,18.04,89.9,18.83,4.2,HSHFO,23.0,4.0,91601.0,laden,0
S10,819.0,34.0,61.5,17.71,84.47,18.83,5.95,HSHFO,24.0,4.0,91601.0,laden,0
S10,820.0,34.0,46.5,13.57,38.78,14.0,3.07,HSHFO,23.0,4.0,91601.0,laden,0
S10,827.0,34.0,55.4,16.13,70.74,17.04,5.34,HSHFO,24.0,4.0,82132.0,laden,0
S10,828.0,34.0,56.0,16.13,72.6,17.04,5.34,HSHFO,24.0,2.0,82132.0,laden,0
S10,829.0,34.0,55.2,16.38,71.06,17.04,3.87,HSHFO,24.0,4.0,82132.0,laden,0
S10,832.0,34.0,50.1,14.75,53.5,15.71,6.11,HSHFO,24.0,4.0,78091.0,laden,0
S10,832.0,34.0,47.6,13.74,45.79,14.0,1.86,HSHFO,23.0,2.0,78091.0,laden,0
S10,833.0,34.0,38.4,11.04,24.86,11.17,1.16,HSHFO,24.0,4.0,78091.0,laden,0
S10,853.0,35.0,38.7,12.71,22.86,11.83,-7.44,HSHFO,22.5,4.0,0.0,ballast,0
S10,857.0,35.0,39.9,12.33,24.06,12.35,0.16,HSHFO,24.0,3.0,0.0,ballast,0
S10,860.0,35.0,39.1,12.17,23.56,12.35,1.46,HSHFO,24.0,2.0,0.0,ballast,0
S10,861.0,35.0,38.8,11.83,23.19,11.83,0.0,HSHFO,24.0,4.0,0.0,ballast,0
S10,865.0,35.0,39.9,11.83,26.81,12.35,4.21,HSHFO,24.0,4.0,38387.0,laden,0
S10,866.0,35.0,40.7,11.36,21.42,12.35,8.02,HSHFO,25.0,3.0,38387.0,laden,0
S10,873.0,35.0,62.0,18.96,93.65,18.83,-0.69,HSHFO,23.0,4.0,64231.0,laden,0
S10,878.0,35.0,60.1,17.88,88.44,18.83,5.05,HSHFO,24.0,4.0,68203.0,laden,0
S10,879.0,35.0,59.9,18.39,84.87,18.2,-1.04,HSHFO,23.0,4.0,68203.0,laden,0
S10,890.0,35.0,56.3,16.35,38.68,17.04,4.05,LSMGO,23.0,2.0,68203.0,laden,0
S10,905.0,35.0,53.3,15.25,59.55,16.0,4.69,HSHFO,24.0,4.0,83045.0,laden,0
S10,906.0,35.0,57.9,17.12,77.74,18.2,5.93,HSHFO,25.0,4.0,83045.0,laden,0
S10,912.0,35.0,56.9,17.04,76.02,17.04,0.0,HSHFO,25.0,4.0,83045.0,laden,0
S10,914.0,35.0,57.0,16.17,77.31,18.2,11.15,HSHFO,24.0,4.0,83045.0,laden,0
S10,916.0,35.0,57.4,17.2,74.07,18.2,5.49,HSHFO,25.0,4.0,83045.0,laden,0
S10,920.0,35.0,55.2,15.96,45.5,17.04,6.34,HSHFO,24.0,2.0,83045.0,laden,0
S10,929.0,36.0,37.9,10.24,15.65,11.17,8.33,VLSFO,25.0,3.0,60584.0,laden,0
S10,934.0,36.0,37.8,11.33,24.27,11.17,-1.43,HSHFO,24.0,4.0,60136.0,laden,0
S10,940.0,36.0,61.2,18.54,65.4,18.83,1.54,HSHFO,24.0,4.0,68971.0,laden,0
S10,948.0,36.0,62.0,18.57,90.9,18.83,1.38,HSHFO,23.0,3.0,93150.0,laden,0
S10,949.0,36.0,62.1,18.44,91.23,18.83,2.07,HSHFO,23.0,3.0,93150.0,laden,0
S10,950.0,36.0,61.9,18.63,89.2,18.83,1.06,HSHFO,24.0,4.0,93150.0,laden,0
S10,953.0,36.0,61.8,18.46,90.74,18.83,1.96,HSHFO,24.0,3.0,93150.0,laden,0
S10,954.0,36.0,61.8,18.57,91.96,18.83,1.38,HSHFO,23.0,3.0,93150.0,laden,0
S10,956.0,36.0,61.9,18.08,50.94,18.83,3.98,HSHFO,24.0,4.0,93150.0,laden,0
S10,958.0,36.0,33.7,9.74,20.17,9.74,0.0,LSMGO,23.0,3.0,93150.0,laden,0
S10,974.0,36.0,57.0,16.67,60.67,18.2,8.41,HSHFO,25.0,4.0,89772.0,laden,0
S10,975.0,36.0,56.8,16.65,62.7,17.04,2.29,HSHFO,24.0,3.0,89772.0,laden,0
S10,976.0,36.0,57.0,16.77,61.15,18.2,7.86,HSHFO,25.0,4.0,89772.0,laden,0
S10,980.0,36.0,57.2,16.88,73.44,18.2,7.25,HSHFO,25.0,4.0,89772.0,laden,0
